4lett	%ULT_Ty	%PULT_Ty	%APULT_Ty	%PAPULT_Ty	nULT_Ty	nPULT_Ty	nAPULT_Ty	nPAPULT_Ty
glor	NA	100	NA	NA	NA	5	NA	NA
gnoc	NA	100	NA	NA	NA	2	NA	NA
gnom	NA	100	NA	NA	NA	2	NA	NA
gobb	NA	100	NA	NA	NA	2	NA	NA
gocc	NA	100	NA	NA	NA	4	NA	NA
gode	7.692307692	69.23076923	23.07692308	NA	1	9	3	NA
gola	NA	100	NA	NA	NA	2	NA	NA
golf	NA	100	NA	NA	NA	3	NA	NA
golo	NA	100	NA	NA	NA	4	NA	NA
gomi	NA	NA	100	NA	NA	NA	4	NA
gomm	NA	100	NA	NA	NA	2	NA	NA
gond	NA	NA	100	NA	NA	NA	1	NA
gonf	8.333333333	75	16.66666667	NA	1	9	2	NA
gonn	NA	100	NA	NA	NA	2	NA	NA
gori	NA	100	NA	NA	NA	1	NA	NA
gota	NA	100	NA	NA	NA	1	NA	NA
gove	NA	88.88888889	11.11111111	NA	NA	8	1	NA
grac	NA	83.33333333	16.66666667	NA	NA	5	1	NA
grad	NA	85.71428571	14.28571429	NA	NA	12	2	NA
graf	NA	85.71428571	14.28571429	NA	NA	6	1	NA
gram	NA	66.66666667	33.33333333	NA	NA	2	1	NA
gran	8.695652174	73.91304348	17.39130435	NA	2	17	4	NA
grap	NA	33.33333333	66.66666667	NA	NA	1	2	NA
gras	NA	100	NA	NA	NA	8	NA	NA
grat	7.692307692	76.92307692	15.38461538	NA	1	10	2	NA
grav	14.28571429	42.85714286	42.85714286	NA	1	3	3	NA
graz	NA	85.71428571	14.28571429	NA	NA	6	1	NA
grec	NA	100	NA	NA	NA	4	NA	NA
greg	NA	100	NA	NA	NA	2	NA	NA
grem	NA	100	NA	NA	NA	3	NA	NA
grez	NA	100	NA	NA	NA	2	NA	NA
grid	5.882352941	76.47058824	17.64705882	NA	1	13	3	NA
grig	NA	100	NA	NA	NA	5	NA	NA
gril	NA	100	NA	NA	NA	2	NA	NA
gron	NA	100	NA	NA	NA	1	NA	NA
grop	NA	100	NA	NA	NA	1	NA	NA
gros	NA	100	NA	NA	NA	4	NA	NA
grot	NA	100	NA	NA	NA	2	NA	NA
grrr	NA	100	NA	NA	NA	1	NA	NA
grup	NA	100	NA	NA	NA	2	NA	NA
guad	5.263157895	78.94736842	15.78947368	NA	1	15	3	NA
guai	NA	100	NA	NA	NA	4	NA	NA
guan	NA	100	NA	NA	NA	4	NA	NA
guar	10.34482759	62.06896552	25.86206897	1.724137931	6	36	15	1
guas	22.22222222	66.66666667	11.11111111	NA	2	6	1	NA
guer	NA	100	NA	NA	NA	4	NA	NA
gufo	NA	100	NA	NA	NA	2	NA	NA
guid	6.666666667	80	13.33333333	NA	1	12	2	NA
guin	NA	100	NA	NA	NA	2	NA	NA
gulp	NA	100	NA	NA	NA	1	NA	NA
gusc	NA	100	NA	NA	NA	2	NA	NA
gust	NA	83.33333333	16.66666667	NA	NA	10	2	NA
hobb	NA	100	NA	NA	NA	1	NA	NA
home	NA	100	NA	NA	NA	1	NA	NA
hote	100	NA	NA	NA	1	NA	NA	NA
idea	10	90	NA	NA	1	9	NA	NA
iden	20	NA	80	NA	1	NA	4	NA
idol	NA	NA	100	NA	NA	NA	2	NA
idra	NA	100	NA	NA	NA	1	NA	NA
idro	NA	NA	100	NA	NA	NA	1	NA
ieri	NA	100	NA	NA	NA	1	NA	NA
igie	NA	NA	100	NA	NA	NA	2	NA
igna	NA	100	NA	NA	NA	3	NA	NA
igno	20	60	20	NA	1	3	1	NA
illu	2.941176471	73.52941176	20.58823529	2.941176471	1	25	7	1
imba	13.04347826	60.86956522	26.08695652	NA	3	14	6	NA
imbi	NA	100	NA	NA	NA	6	NA	NA
imbo	14.28571429	85.71428571	NA	NA	1	6	NA	NA
imbr	NA	100	NA	NA	NA	7	NA	NA
imit	NA	63.63636364	27.27272727	9.090909091	NA	7	3	1
imma	3.333333333	66.66666667	30	NA	1	20	9	NA
imme	5.882352941	76.47058824	17.64705882	NA	1	13	3	NA
immi	NA	100	NA	NA	NA	2	NA	NA
immo	NA	50	50	NA	NA	2	2	NA
impa	7.272727273	76.36363636	16.36363636	NA	4	42	9	NA
impe	6.52173913	71.73913043	21.73913043	NA	3	33	10	NA
impi	8.695652174	82.60869565	8.695652174	NA	2	19	2	NA
impl	14.28571429	57.14285714	28.57142857	NA	1	4	2	NA
impo	NA	69.23076923	30.76923077	NA	NA	18	8	NA
impr	6.666666667	83.33333333	10	NA	2	25	3	NA
impu	NA	87.5	12.5	NA	NA	7	1	NA
inau	NA	100	NA	NA	NA	1	NA	NA
inca	2.941176471	67.64705882	26.47058824	2.941176471	1	23	9	1
ince	7.142857143	85.71428571	7.142857143	NA	1	12	1	NA
inch	8.333333333	75	16.66666667	NA	1	9	2	NA
inci	NA	93.33333333	6.666666667	NA	NA	14	1	NA
inco	10.76923077	70.76923077	18.46153846	NA	7	46	12	NA
incr	NA	75	25	NA	NA	9	3	NA
incu	NA	66.66666667	33.33333333	NA	NA	4	2	NA
inda	9.090909091	63.63636364	27.27272727	NA	1	7	3	NA
inde	NA	100	NA	NA	NA	2	NA	NA
indi	3.333333333	65	25	6.666666667	2	39	15	4
indo	10.34482759	75.86206897	13.79310345	NA	3	22	4	NA
indu	NA	100	NA	NA	NA	10	NA	NA
infa	NA	66.66666667	33.33333333	NA	NA	2	1	NA
infe	NA	100	NA	NA	NA	9	NA	NA
infi	7.407407407	74.07407407	18.51851852	NA	2	20	5	NA
infl	NA	100	NA	NA	NA	1	NA	NA
info	8.333333333	75	16.66666667	NA	1	9	2	NA
infr	NA	80	20	NA	NA	4	1	NA
infu	22.22222222	77.77777778	NA	NA	2	7	NA	NA
inga	NA	100	NA	NA	NA	4	NA	NA
inge	7.692307692	92.30769231	NA	NA	1	12	NA	NA
ingh	12.5	87.5	NA	NA	1	7	NA	NA
ingi	8.333333333	58.33333333	33.33333333	NA	1	7	4	NA
ingl	NA	100	NA	NA	NA	2	NA	NA
ingo	NA	90	10	NA	NA	9	1	NA
ingr	NA	87.5	12.5	NA	NA	14	2	NA
inin	NA	100	NA	NA	NA	1	NA	NA
iniz	8.333333333	75	16.66666667	NA	2	18	4	NA
inna	4.761904762	76.19047619	19.04761905	NA	1	16	4	NA
inne	NA	100	NA	NA	NA	2	NA	NA
inno	NA	50	50	NA	NA	3	3	NA
inol	9.090909091	54.54545455	36.36363636	NA	1	6	4	NA
inon	NA	100	NA	NA	NA	2	NA	NA
inqu	NA	90	10	NA	NA	9	1	NA
insa	NA	100	NA	NA	NA	1	NA	NA
inse	8.928571429	69.64285714	21.42857143	NA	5	39	12	NA
insi	9.090909091	81.81818182	9.090909091	NA	1	9	1	NA
inso	NA	16.66666667	83.33333333	NA	NA	1	5	NA
inst	NA	100	NA	NA	NA	5	NA	NA
insu	40	60	NA	NA	2	3	NA	NA
inta	NA	100	NA	NA	NA	5	NA	NA
inte	1.886792453	80.18867925	16.98113208	0.943396226	2	85	18	1
inti	12.5	25	62.5	NA	1	2	5	NA
into	16.66666667	50	33.33333333	NA	1	3	2	NA
intr	NA	75	25	NA	NA	21	7	NA
intu	12.5	75	12.5	NA	1	6	1	NA
inut	NA	33.33333333	66.66666667	NA	NA	1	2	NA
inva	NA	85.71428571	14.28571429	NA	NA	12	2	NA
inve	3.125	81.25	15.625	NA	1	26	5	NA
invi	6.25	70.83333333	22.91666667	NA	3	34	11	NA
inzu	NA	100	NA	NA	NA	2	NA	NA
ipot	NA	NA	100	NA	NA	NA	1	NA
ippo	NA	NA	100	NA	NA	NA	1	NA
irre	NA	100	NA	NA	NA	5	NA	NA
irri	25	62.5	NA	12.5	2	5	NA	1
iscr	8.333333333	50	41.66666667	NA	1	6	5	NA
isol	NA	71.42857143	28.57142857	NA	NA	5	2	NA
ispe	NA	100	NA	NA	NA	2	NA	NA
ispi	NA	100	NA	NA	NA	7	NA	NA
issa	NA	62.5	37.5	NA	NA	5	3	NA
ista	NA	100	NA	NA	NA	2	NA	NA
isti	NA	100	NA	NA	NA	2	NA	NA
istr	NA	100	NA	NA	NA	8	NA	NA
ital	NA	100	NA	NA	NA	4	NA	NA
itin	NA	100	NA	NA	NA	1	NA	NA
jean	NA	100	NA	NA	NA	1	NA	NA
jung	NA	100	NA	NA	NA	1	NA	NA
labb	NA	100	NA	NA	NA	3	NA	NA
labi	NA	100	NA	NA	NA	2	NA	NA
labo	NA	100	NA	NA	NA	3	NA	NA
lacc	NA	100	NA	NA	NA	2	NA	NA
lace	NA	NA	100	NA	NA	NA	3	NA
lacr	NA	33.33333333	66.66666667	NA	NA	1	2	NA
ladr	NA	100	NA	NA	NA	3	NA	NA
lagg	100	NA	NA	NA	1	NA	NA	NA
lago	NA	100	NA	NA	NA	4	NA	NA
lagu	NA	100	NA	NA	NA	2	NA	NA
lama	NA	100	NA	NA	NA	2	NA	NA
lame	6.666666667	73.33333333	20	NA	1	11	3	NA
lami	NA	100	NA	NA	NA	1	NA	NA
lamp	NA	84.61538462	15.38461538	NA	NA	11	2	NA
lana	NA	100	NA	NA	NA	2	NA	NA
lanc	8.695652174	73.91304348	17.39130435	NA	2	17	4	NA
lant	NA	100	NA	NA	NA	3	NA	NA
larg	NA	100	NA	NA	NA	4	NA	NA
lasa	NA	100	NA	NA	NA	1	NA	NA
lasc	6.557377049	52.45901639	39.3442623	1.639344262	4	32	24	1
lase	NA	100	NA	NA	NA	1	NA	NA
lass	100	NA	NA	NA	1	NA	NA	NA
last	NA	100	NA	NA	NA	2	NA	NA
late	NA	100	NA	NA	NA	2	NA	NA
lati	NA	100	NA	NA	NA	3	NA	NA
lato	NA	100	NA	NA	NA	2	NA	NA
latt	NA	66.66666667	33.33333333	NA	NA	4	2	NA
lava	4.347826087	82.60869565	13.04347826	NA	1	19	3	NA
lavo	4.545454545	77.27272727	18.18181818	NA	1	17	4	NA
leal	NA	100	NA	NA	NA	2	NA	NA
lecc	18.18181818	72.72727273	9.090909091	NA	2	8	1	NA
lega	3.846153846	65.38461538	30.76923077	NA	1	17	8	NA
legg	4.87804878	60.97560976	34.14634146	NA	2	25	14	NA
legi	NA	100	NA	NA	NA	5	NA	NA
legn	NA	80	20	NA	NA	4	1	NA
lena	NA	100	NA	NA	NA	1	NA	NA
lent	NA	75	25	NA	NA	6	2	NA
lenz	NA	100	NA	NA	NA	3	NA	NA
leon	NA	100	NA	NA	NA	5	NA	NA
leop	NA	100	NA	NA	NA	2	NA	NA
lepr	NA	100	NA	NA	NA	5	NA	NA
lest	NA	100	NA	NA	NA	2	NA	NA
leta	NA	100	NA	NA	NA	1	NA	NA
leti	NA	100	NA	NA	NA	1	NA	NA
lett	NA	87.5	12.5	NA	NA	14	2	NA
leva	15	65	20	NA	3	13	4	NA
levr	NA	100	NA	NA	NA	3	NA	NA
lezi	NA	100	NA	NA	NA	2	NA	NA
libe	13.33333333	53.33333333	26.66666667	6.666666667	4	16	8	2
libr	NA	100	NA	NA	NA	9	NA	NA
lice	NA	100	NA	NA	NA	6	NA	NA
lido	NA	100	NA	NA	NA	2	NA	NA
liet	NA	100	NA	NA	NA	4	NA	NA
liev	NA	100	NA	NA	NA	2	NA	NA
limi	7.692307692	53.84615385	30.76923077	7.692307692	1	7	4	1
limo	20	80	NA	NA	1	4	NA	NA
limp	NA	NA	100	NA	NA	NA	4	NA
linc	NA	100	NA	NA	NA	1	NA	NA
line	NA	NA	100	NA	NA	NA	2	NA
ling	NA	50	50	NA	NA	4	4	NA
lino	NA	100	NA	NA	NA	2	NA	NA
liqu	NA	33.33333333	66.66666667	NA	NA	2	4	NA
lira	NA	100	NA	NA	NA	2	NA	NA
lisc	NA	100	NA	NA	NA	4	NA	NA
liso	NA	100	NA	NA	NA	1	NA	NA
list	NA	100	NA	NA	NA	1	NA	NA
liti	NA	63.63636364	27.27272727	9.090909091	NA	7	3	1
litr	NA	100	NA	NA	NA	2	NA	NA
live	NA	100	NA	NA	NA	2	NA	NA
loca	20	80	NA	NA	1	4	NA	NA
loco	NA	100	NA	NA	NA	2	NA	NA
loda	NA	100	NA	NA	NA	3	NA	NA
lode	NA	100	NA	NA	NA	2	NA	NA
logi	NA	NA	100	NA	NA	NA	3	NA
lomb	NA	100	NA	NA	NA	4	NA	NA
long	NA	100	NA	NA	NA	4	NA	NA
lont	NA	71.42857143	28.57142857	NA	NA	5	2	NA
look	NA	100	NA	NA	NA	1	NA	NA
lord	NA	100	NA	NA	NA	1	NA	NA
loro	NA	100	NA	NA	NA	1	NA	NA
lott	NA	83.33333333	16.66666667	NA	NA	10	2	NA
lucc	NA	54.54545455	36.36363636	9.090909091	NA	6	4	1
luce	NA	77.77777778	22.22222222	NA	NA	7	2	NA
luci	12.5	25	50	12.5	1	2	4	1
lugl	NA	100	NA	NA	NA	1	NA	NA
luma	NA	100	NA	NA	NA	5	NA	NA
lume	NA	100	NA	NA	NA	2	NA	NA
lumi	NA	83.33333333	16.66666667	NA	NA	5	1	NA
luna	NA	100	NA	NA	NA	4	NA	NA
lune	100	NA	NA	NA	1	NA	NA	NA
lung	NA	60	40	NA	NA	6	4	NA
luog	NA	100	NA	NA	NA	2	NA	NA
lupe	NA	100	NA	NA	NA	1	NA	NA
lupo	NA	100	NA	NA	NA	4	NA	NA
luss	NA	100	NA	NA	NA	5	NA	NA
macc	NA	80	20	NA	NA	8	2	NA
mace	NA	100	NA	NA	NA	1	NA	NA
mada	NA	100	NA	NA	NA	2	NA	NA
mado	NA	100	NA	NA	NA	2	NA	NA
madr	NA	100	NA	NA	NA	3	NA	NA
maes	11.11111111	88.88888889	NA	NA	1	8	NA	NA
maga	NA	100	NA	NA	NA	3	NA	NA
magg	16.66666667	83.33333333	NA	NA	1	5	NA	NA
magi	NA	33.33333333	66.66666667	NA	NA	2	4	NA
magl	NA	100	NA	NA	NA	6	NA	NA
magn	NA	NA	100	NA	NA	NA	4	NA
mago	NA	100	NA	NA	NA	3	NA	NA
magr	NA	75	25	NA	NA	6	2	NA
maia	NA	100	NA	NA	NA	5	NA	NA
mais	NA	100	NA	NA	NA	1	NA	NA
mala	NA	100	NA	NA	NA	8	NA	NA
male	NA	100	NA	NA	NA	10	NA	NA
mali	NA	66.66666667	33.33333333	NA	NA	4	2	NA
malt	NA	83.33333333	16.66666667	NA	NA	5	1	NA
malv	NA	100	NA	NA	NA	3	NA	NA
mamm	NA	66.66666667	33.33333333	NA	NA	4	2	NA
manc	18.18181818	63.63636364	18.18181818	NA	4	14	4	NA
mand	10.52631579	42.10526316	44.73684211	2.631578947	4	16	17	1
mang	8.888888889	68.88888889	22.22222222	NA	4	31	10	NA
mani	5.263157895	73.68421053	21.05263158	NA	1	14	4	NA
mano	NA	75	25	NA	NA	6	2	NA
mant	NA	81.81818182	18.18181818	NA	NA	18	4	NA
manu	NA	100	NA	NA	NA	2	NA	NA
mapp	NA	100	NA	NA	NA	2	NA	NA
mara	NA	100	NA	NA	NA	2	NA	NA
marc	NA	95.45454545	4.545454545	NA	NA	21	1	NA
mare	NA	100	NA	NA	NA	4	NA	NA
marg	NA	66.66666667	33.33333333	NA	NA	4	2	NA
mari	NA	75	25	NA	NA	9	3	NA
marm	NA	100	NA	NA	NA	8	NA	NA
marr	20	80	NA	NA	1	4	NA	NA
mart	33.33333333	66.66666667	NA	NA	1	2	NA	NA
marz	NA	100	NA	NA	NA	2	NA	NA
masc	NA	89.47368421	10.52631579	NA	NA	17	2	NA
mass	NA	77.77777778	22.22222222	NA	NA	7	2	NA
mast	NA	62.5	25	12.5	NA	5	2	1
mate	NA	72.72727273	27.27272727	NA	NA	8	3	NA
mati	NA	100	NA	NA	NA	3	NA	NA
matr	NA	100	NA	NA	NA	2	NA	NA
matt	NA	100	NA	NA	NA	10	NA	NA
matu	NA	90	10	NA	NA	9	1	NA
mazz	NA	100	NA	NA	NA	5	NA	NA
mecc	NA	50	50	NA	NA	2	2	NA
meda	NA	100	NA	NA	NA	2	NA	NA
mede	NA	NA	100	NA	NA	NA	4	NA
medi	5.882352941	76.47058824	17.64705882	NA	1	13	3	NA
medu	NA	100	NA	NA	NA	2	NA	NA
megl	NA	100	NA	NA	NA	1	NA	NA
mela	NA	100	NA	NA	NA	2	NA	NA
melo	NA	100	NA	NA	NA	2	NA	NA
memb	NA	100	NA	NA	NA	2	NA	NA
memo	NA	50	50	NA	NA	2	2	NA
mena	25	50	25	NA	1	2	1	NA
mend	NA	100	NA	NA	NA	2	NA	NA
meno	NA	100	NA	NA	NA	2	NA	NA
mens	NA	33.33333333	66.66666667	NA	NA	1	2	NA
ment	8.333333333	91.66666667	NA	NA	1	11	NA	NA
mera	11.76470588	76.47058824	11.76470588	NA	2	13	2	NA
merc	11.11111111	88.88888889	NA	NA	1	8	NA	NA
mere	NA	100	NA	NA	NA	4	NA	NA
meri	NA	61.53846154	30.76923077	7.692307692	NA	8	4	1
merl	NA	100	NA	NA	NA	2	NA	NA
mesc	NA	57.14285714	28.57142857	14.28571429	NA	4	2	1
mese	NA	100	NA	NA	NA	3	NA	NA
mess	NA	100	NA	NA	NA	9	NA	NA
mest	NA	100	NA	NA	NA	3	NA	NA
meta	11.11111111	44.44444444	44.44444444	NA	1	4	4	NA
meto	NA	NA	100	NA	NA	NA	2	NA
metr	NA	75	25	NA	NA	3	1	NA
mett	3.174603175	41.26984127	52.38095238	3.174603175	2	26	33	2
mezz	14.28571429	85.71428571	NA	NA	1	6	NA	NA
miag	NA	50	50	NA	NA	1	1	NA
miao	NA	100	NA	NA	NA	1	NA	NA
mica	NA	100	NA	NA	NA	1	NA	NA
mici	NA	100	NA	NA	NA	9	NA	NA
micr	NA	16.66666667	83.33333333	NA	NA	1	5	NA
miel	NA	100	NA	NA	NA	1	NA	NA
miet	NA	50	50	NA	NA	1	1	NA
migl	12.5	75	12.5	NA	2	12	2	NA
mila	NA	100	NA	NA	NA	1	NA	NA
mili	NA	85.71428571	14.28571429	NA	NA	6	1	NA
mill	25	25	50	NA	1	1	2	NA
mime	NA	100	NA	NA	NA	3	NA	NA
mimo	NA	100	NA	NA	NA	2	NA	NA
mina	7.142857143	71.42857143	21.42857143	NA	1	10	3	NA
mine	NA	100	NA	NA	NA	5	NA	NA
mini	NA	66.66666667	33.33333333	NA	NA	8	4	NA
mino	NA	100	NA	NA	NA	2	NA	NA
minu	NA	40	60	NA	NA	4	6	NA
mira	14.28571429	42.85714286	42.85714286	NA	1	3	3	NA
mirt	NA	100	NA	NA	NA	1	NA	NA
misc	NA	100	NA	NA	NA	4	NA	NA
mise	NA	25	75	NA	NA	1	3	NA
miss	NA	50	50	NA	NA	2	2	NA
mist	NA	100	NA	NA	NA	10	NA	NA
misu	NA	81.81818182	18.18181818	NA	NA	9	2	NA
mite	NA	100	NA	NA	NA	1	NA	NA
miti	NA	NA	100	NA	NA	NA	2	NA
mito	NA	100	NA	NA	NA	2	NA	NA
mobi	NA	NA	100	NA	NA	NA	2	NA
moda	NA	100	NA	NA	NA	2	NA	NA
mode	NA	92.85714286	7.142857143	NA	NA	13	1	NA
modi	NA	66.66666667	22.22222222	11.11111111	NA	6	2	1
modo	NA	100	NA	NA	NA	2	NA	NA
mogl	NA	100	NA	NA	NA	2	NA	NA
mola	NA	100	NA	NA	NA	3	NA	NA
mole	NA	NA	100	NA	NA	NA	2	NA
moll	11.11111111	77.77777778	11.11111111	NA	1	7	1	NA
molt	NA	50	50	NA	NA	4	4	NA
mome	NA	100	NA	NA	NA	3	NA	NA
mond	NA	100	NA	NA	NA	4	NA	NA
mone	NA	100	NA	NA	NA	6	NA	NA
mono	NA	100	NA	NA	NA	2	NA	NA
mont	9.523809524	90.47619048	NA	NA	2	19	NA	NA
monu	NA	100	NA	NA	NA	2	NA	NA
mora	NA	100	NA	NA	NA	4	NA	NA
morb	NA	NA	100	NA	NA	NA	5	NA
mord	NA	55.55555556	44.44444444	NA	NA	5	4	NA
mori	18.51851852	66.66666667	14.81481481	NA	5	18	4	NA
morm	11.11111111	44.44444444	33.33333333	11.11111111	1	4	3	1
moro	NA	100	NA	NA	NA	1	NA	NA
mors	NA	75	NA	25	NA	3	NA	1
mort	NA	100	NA	NA	NA	6	NA	NA
mosc	NA	100	NA	NA	NA	4	NA	NA
moss	NA	100	NA	NA	NA	3	NA	NA
most	6.25	68.75	25	NA	2	22	8	NA
moti	NA	100	NA	NA	NA	3	NA	NA
moto	NA	100	NA	NA	NA	8	NA	NA
movi	NA	100	NA	NA	NA	4	NA	NA
mozz	NA	100	NA	NA	NA	1	NA	NA
mucc	NA	100	NA	NA	NA	6	NA	NA
mugn	NA	100	NA	NA	NA	1	NA	NA
muli	NA	100	NA	NA	NA	2	NA	NA
mulo	NA	100	NA	NA	NA	3	NA	NA
mult	NA	100	NA	NA	NA	4	NA	NA
mumm	NA	100	NA	NA	NA	1	NA	NA
mung	NA	25	75	NA	NA	1	3	NA
muni	NA	100	NA	NA	NA	4	NA	NA
muov	3.333333333	50	46.66666667	NA	1	15	14	NA
mura	NA	100	NA	NA	NA	3	NA	NA
muro	NA	100	NA	NA	NA	4	NA	NA
musc	NA	50	50	NA	NA	2	2	NA
muse	NA	100	NA	NA	NA	2	NA	NA
musi	NA	71.42857143	28.57142857	NA	NA	5	2	NA
muso	NA	100	NA	NA	NA	5	NA	NA
muta	23.07692308	61.53846154	15.38461538	NA	3	8	2	NA
muto	NA	100	NA	NA	NA	4	NA	NA
nann	NA	100	NA	NA	NA	2	NA	NA
nano	NA	80	20	NA	NA	4	1	NA
napo	NA	100	NA	NA	NA	4	NA	NA
narc	NA	100	NA	NA	NA	2	NA	NA
nari	NA	100	NA	NA	NA	1	NA	NA
narr	NA	85.71428571	14.28571429	NA	NA	6	1	NA
nasc	5.660377358	56.60377358	37.73584906	NA	3	30	20	NA
naso	NA	100	NA	NA	NA	4	NA	NA
nast	NA	100	NA	NA	NA	2	NA	NA
nata	NA	100	NA	NA	NA	5	NA	NA
nato	NA	100	NA	NA	NA	3	NA	NA
natu	NA	100	NA	NA	NA	7	NA	NA
nava	NA	100	NA	NA	NA	2	NA	NA
nave	NA	100	NA	NA	NA	2	NA	NA
navi	NA	78.57142857	21.42857143	NA	NA	11	3	NA
nazi	NA	100	NA	NA	NA	4	NA	NA
nean	50	50	NA	NA	1	1	NA	NA
nebb	NA	100	NA	NA	NA	3	NA	NA
nece	20	80	NA	NA	1	4	NA	NA
nega	22.22222222	77.77777778	NA	NA	2	7	NA	NA
nego	NA	100	NA	NA	NA	5	NA	NA
negr	NA	100	NA	NA	NA	4	NA	NA
nemi	NA	100	NA	NA	NA	4	NA	NA
nemm	50	50	NA	NA	1	1	NA	NA
neon	NA	100	NA	NA	NA	3	NA	NA
nepp	50	50	NA	NA	1	1	NA	NA
nero	NA	100	NA	NA	NA	4	NA	NA
nerv	NA	100	NA	NA	NA	5	NA	NA
ness	40	40	20	NA	2	2	1	NA
nett	NA	NA	100	NA	NA	NA	1	NA
neve	NA	100	NA	NA	NA	2	NA	NA
nevi	NA	83.33333333	16.66666667	NA	NA	5	1	NA
nido	NA	100	NA	NA	NA	2	NA	NA
nien	50	50	NA	NA	1	1	NA	NA
ninf	NA	100	NA	NA	NA	4	NA	NA
nipo	NA	100	NA	NA	NA	7	NA	NA
niun	NA	100	NA	NA	NA	2	NA	NA
nobi	NA	25	75	NA	NA	1	3	NA
nocc	NA	80	20	NA	NA	4	1	NA
noce	NA	100	NA	NA	NA	2	NA	NA
noci	NA	100	NA	NA	NA	2	NA	NA
nodo	NA	100	NA	NA	NA	2	NA	NA
noia	NA	100	NA	NA	NA	2	NA	NA
noio	NA	100	NA	NA	NA	4	NA	NA
nole	NA	100	NA	NA	NA	5	NA	NA
nome	NA	100	NA	NA	NA	2	NA	NA
nomi	10	60	30	NA	1	6	3	NA
nonc	100	NA	NA	NA	1	NA	NA	NA
nonn	NA	100	NA	NA	NA	6	NA	NA
nono	NA	100	NA	NA	NA	1	NA	NA
norm	NA	83.33333333	16.66666667	NA	NA	5	1	NA
nost	NA	100	NA	NA	NA	6	NA	NA
nota	12.5	81.25	6.25	NA	2	13	1	NA
note	NA	NA	100	NA	NA	NA	2	NA
noti	NA	100	NA	NA	NA	2	NA	NA
noto	NA	80	20	NA	NA	4	1	NA
nott	NA	100	NA	NA	NA	6	NA	NA
nova	50	50	NA	NA	1	1	NA	NA
nove	NA	100	NA	NA	NA	4	NA	NA
novi	100	NA	NA	NA	1	NA	NA	NA
nozz	NA	100	NA	NA	NA	1	NA	NA
nube	NA	100	NA	NA	NA	2	NA	NA
nucl	NA	100	NA	NA	NA	2	NA	NA
nudo	NA	100	NA	NA	NA	4	NA	NA
null	NA	100	NA	NA	NA	1	NA	NA
nume	NA	40	60	NA	NA	4	6	NA
nuoc	NA	66.66666667	33.33333333	NA	NA	2	1	NA
nuot	7.692307692	76.92307692	15.38461538	NA	1	10	2	NA
nuov	NA	75	25	NA	NA	6	2	NA
nutr	7.692307692	69.23076923	23.07692308	NA	1	9	3	NA
nuvo	NA	80	20	NA	NA	8	2	NA
oasi	NA	NA	100	NA	NA	NA	1	NA
obbe	12.5	87.5	NA	NA	1	7	NA	NA
obbl	NA	40	60	NA	NA	2	3	NA
obie	NA	100	NA	NA	NA	2	NA	NA
obli	NA	100	NA	NA	NA	1	NA	NA
occa	NA	100	NA	NA	NA	2	NA	NA
occh	NA	100	NA	NA	NA	8	NA	NA
occi	NA	100	NA	NA	NA	3	NA	NA
occo	10	70	20	NA	1	7	2	NA
occu	6.451612903	58.06451613	32.25806452	3.225806452	2	18	10	1
ocea	NA	NA	100	NA	NA	NA	2	NA
odia	NA	85.71428571	14.28571429	NA	NA	6	1	NA
odie	NA	100	NA	NA	NA	3	NA	NA
odio	NA	100	NA	NA	NA	1	NA	NA
odor	NA	100	NA	NA	NA	4	NA	NA
offe	NA	90	10	NA	NA	9	1	NA
offi	NA	100	NA	NA	NA	1	NA	NA
offr	3.571428571	71.42857143	25	NA	1	20	7	NA
ogge	NA	100	NA	NA	NA	2	NA	NA
oggi	NA	100	NA	NA	NA	1	NA	NA
ogni	NA	100	NA	NA	NA	1	NA	NA
ognu	NA	100	NA	NA	NA	2	NA	NA
okay	NA	100	NA	NA	NA	1	NA	NA
olan	NA	100	NA	NA	NA	2	NA	NA
olim	NA	NA	100	NA	NA	NA	6	NA
olio	NA	100	NA	NA	NA	1	NA	NA
oliv	NA	100	NA	NA	NA	4	NA	NA
oltr	NA	100	NA	NA	NA	1	NA	NA
omag	NA	100	NA	NA	NA	1	NA	NA
ombr	NA	100	NA	NA	NA	6	NA	NA
omet	NA	100	NA	NA	NA	2	NA	NA
omin	NA	100	NA	NA	NA	2	NA	NA
onda	NA	100	NA	NA	NA	3	NA	NA
onde	NA	80	20	NA	NA	4	1	NA
ones	NA	80	20	NA	NA	4	1	NA
onor	20	40	40	NA	1	2	2	NA
oooh	NA	100	NA	NA	NA	1	NA	NA
opac	NA	100	NA	NA	NA	4	NA	NA
oper	NA	80	13.33333333	6.666666667	NA	12	2	1
opin	NA	100	NA	NA	NA	2	NA	NA
opla	100	NA	NA	NA	1	NA	NA	NA
oppo	NA	100	NA	NA	NA	7	NA	NA
oppu	NA	100	NA	NA	NA	1	NA	NA
orar	NA	100	NA	NA	NA	3	NA	NA
orat	NA	100	NA	NA	NA	2	NA	NA
orbi	NA	NA	100	NA	NA	NA	2	NA
orch	NA	100	NA	NA	NA	2	NA	NA
orco	NA	100	NA	NA	NA	2	NA	NA
ordi	13.33333333	53.33333333	33.33333333	NA	2	8	5	NA
orec	NA	100	NA	NA	NA	4	NA	NA
orfa	NA	40	60	NA	NA	2	3	NA
orga	5	70	25	NA	1	14	5	NA
orgo	NA	100	NA	NA	NA	4	NA	NA
