3lett	S2_%ULT_Tk	S2_%PULT_Tk	S3_%ULT_Tk	S3_%PULT_Tk	S3_%APULT_Tk	S4_%ULT_Tk	S4_%PULT_Tk	S4_%APULT_Tk	S4_%PAPULT_Tk	S5_%ULT_Tk	S5_%PULT_Tk	S5_%APULT_Tk	S5_%PAPULT_Tk	S6_%ULT_Tk	S6_%PULT_Tk	S6_%APULT_Tk	S6_%PAPULT_Tk	S7_%PULT_Tk	S7_%APULT_Tk	S8_%PULT_Tk	S2_nULT_Tk	S2_nPULT_Tk	S3_nULT_Tk	S3_nPULT_Tk	S3_nAPULT_Tk	S4_nULT_Tk	S4_nPULT_Tk	S4_nAPULT_Tk	S4_nPAPULT_Tk	S5_nULT_Tk	S5_nPULT_Tk	S5_nAPULT_Tk	S5_nPAPULT_Tk	S6_nULT_Tk	S6_nPULT_Tk	S6_nAPULT_Tk	S6_nPAPULT_Tk	S7_nPULT_Tk	S7_nAPULT_Tk	S8_nPULT_Tk
gus	0	100	0	100	0	0	0	100	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	48	0	15	0	0	0	1	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
hob	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hom	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hot	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ide	NA	NA	0.956937799	99.0430622	0	17.77777778	66.66666667	15.55555556	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	207	0	8	30	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ido	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
idr	0	100	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	11	NA	NA	NA	0	0	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ier	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
igi	NA	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ign	NA	NA	14.28571429	85.71428571	0	0	100	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	6	0	0	5	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
iii	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	57	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ill	NA	NA	0	100	0	9.302325581	60.46511628	30.23255814	0	0	94.68085106	1.063829787	4.255319149	0	88.88888889	11.11111111	0	NA	NA	NA	NA	NA	0	14	0	4	26	13	0	0	89	1	4	0	16	2	0	NA	NA	NA
imb	NA	NA	23.07692308	76.92307692	0	2	94	4	0	0	78.125	21.875	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	10	0	1	47	2	0	0	25	7	0	NA	NA	NA	NA	NA	NA	NA
imi	NA	NA	0	33.33333333	66.66666667	0	88.88888889	0	11.11111111	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	2	0	16	0	2	0	0	2	0	NA	NA	NA	NA	NA	NA	NA
imm	NA	NA	0	100	0	1.459854015	13.13868613	85.40145985	0	0	98.48484848	1.515151515	0	0	87.23404255	12.76595745	0	NA	NA	NA	NA	NA	0	54	0	2	18	117	0	0	65	1	0	0	41	6	0	NA	NA	NA
imp	0	100	3.984063745	96.01593625	0	1.894736842	95.57894737	2.526315789	0	0	51.14942529	48.85057471	0	0	53.65853659	46.34146341	0	NA	NA	NA	0	28	10	241	0	9	454	12	0	0	89	85	0	0	44	38	0	NA	NA	NA
ina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	11	0	0	NA	NA	NA
inc	75	25	8	83	9	7.87037037	81.01851852	11.11111111	0	0	31.92771084	67.46987952	0.602409639	0	0	100	0	NA	NA	NA	3	1	16	166	18	17	175	24	0	0	53	112	1	0	0	9	0	NA	NA	NA
ind	0	100	5.693950178	70.10676157	24.19928826	2.777777778	74.20634921	21.42857143	1.587301587	0	73.58490566	26.41509434	0	0	38.46153846	58.97435897	2.564102564	0	100	NA	0	4	16	197	68	7	187	54	4	0	78	28	0	0	15	23	1	0	8	NA
inf	0	100	3.678929766	96.32107023	0	1.388888889	95.13888889	3.472222222	0	0	79.41176471	20.58823529	0	NA	NA	NA	NA	NA	NA	NA	0	1	11	288	0	2	137	5	0	0	54	14	0	NA	NA	NA	NA	NA	NA	NA
ing	NA	NA	3.048780488	96.95121951	0	2.5	93.75	3.75	0	0	88.88888889	11.11111111	0	0	0	100	0	NA	NA	NA	NA	NA	5	159	0	2	75	3	0	0	16	2	0	0	0	3	0	NA	NA	NA
ini	NA	NA	7.619047619	92.38095238	0	3.846153846	86.53846154	9.615384615	0	0	69.23076923	30.76923077	0	NA	NA	NA	NA	100	0	NA	NA	NA	8	97	0	2	45	5	0	0	9	4	0	NA	NA	NA	NA	5	0	NA
inn	NA	NA	0	100	0	15.38461538	61.53846154	23.07692308	0	0	87.5	12.5	0	0	0	100	0	NA	NA	NA	NA	NA	0	20	0	4	16	6	0	0	28	4	0	0	0	1	0	NA	NA	NA
ino	NA	NA	2	98	0	0	100	0	0	0	60	40	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	49	0	0	5	0	0	0	6	4	0	NA	NA	NA	NA	NA	NA	NA
inq	NA	NA	0	100	0	0	100	0	0	0	88.88888889	11.11111111	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	0	0	5	0	0	0	8	1	0	NA	NA	NA	NA	NA	NA	NA
ins	100	0	3.191489362	96.80851064	0	3.205128205	76.92307692	19.87179487	0	0	87.87878788	12.12121212	0	0	0	100	0	NA	NA	NA	6	0	12	364	0	5	120	31	0	0	29	4	0	0	0	19	0	NA	NA	NA
int	NA	NA	0.681431005	98.29642249	1.022146508	2.755905512	87.00787402	10.23622047	0	0.502512563	91.45728643	7.537688442	0.502512563	0	56.41025641	43.58974359	0	0	100	NA	NA	NA	4	577	6	7	221	26	0	1	182	15	1	0	22	17	0	0	1	NA
inu	NA	NA	NA	NA	NA	0	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	51	0	0	5	0	0	NA	NA	NA	NA	NA	NA	NA
inv	NA	NA	2.586206897	97.4137931	0	0.398406375	94.82071713	4.780876494	0	0	11.76470588	88.23529412	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	452	0	1	238	12	0	0	4	30	0	NA	NA	NA	NA	NA	NA	NA
inz	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ipo	NA	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	27	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ipp	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	8	0	NA	NA	NA	NA	NA	NA	NA
ira	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
irr	NA	NA	100	0	0	0	91.66666667	0	8.333333333	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	0	0	11	0	1	0	9	0	0	NA	NA	NA	NA	NA	NA	NA
isc	NA	NA	0	100	0	5	40	55	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	0	1	8	11	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
iso	NA	NA	0	1.5625	98.4375	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	126	0	19	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
isp	NA	NA	0	100	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	0	13	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
iss	0	100	0	85.71428571	14.28571429	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	6	1	0	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ist	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	51	0	0	55	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ita	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	86	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
iti	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	8	0	0	NA	NA	NA	NA	NA	NA	NA
jea	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
jun	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lab	0	100	NA	NA	NA	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	28	NA	NA	NA	0	9	0	0	0	20	0	0	NA	NA	NA	NA	NA	NA	NA
lac	0	100	0	0	100	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	0	33	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lad	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lag	30.55555556	69.44444444	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44	100	0	9	0	0	5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lam	0	100	2.777777778	52.77777778	44.44444444	0	97.05882353	2.941176471	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	41	2	38	32	0	33	1	0	0	0	3	0	NA	NA	NA	NA	NA	NA	NA
lan	14.5631068	85.4368932	0	88.13559322	11.86440678	0	20	80	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	88	0	52	7	0	2	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lar	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
las	47.2361809	52.7638191	2.953586498	84.81012658	12.23628692	0	17.54385965	80.70175439	1.754385965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	94	105	7	201	29	0	10	46	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lat	0	100	0	87.23404255	12.76595745	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	178	0	41	6	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lav	14.28571429	85.71428571	0	98.85057471	1.149425287	0.735294118	91.17647059	8.088235294	0	0	61.11111111	38.88888889	0	NA	NA	NA	NA	NA	NA	NA	3	18	0	344	4	1	124	11	0	0	22	14	0	NA	NA	NA	NA	NA	NA	NA
lea	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lec	41.66666667	58.33333333	0	100	0	0	33.33333333	66.66666667	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	7	0	6	0	0	2	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
leg	0.651465798	99.3485342	0.619195046	65.01547988	34.36532508	0	68.88888889	31.11111111	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	2	305	2	210	111	0	31	14	0	0	0	3	0	NA	NA	NA	NA	NA	NA	NA
len	0	100	0	100	0	0	95.34883721	4.651162791	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	68	0	12	0	0	41	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
leo	NA	NA	0	100	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	85	0	0	9	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
lep	0	100	0	100	0	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	35	0	8	0	NA	NA	NA	NA	0	4	0	0	NA	NA	NA	NA	NA	NA	NA
les	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
let	0	100	0	26.96629213	73.03370787	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	128	0	48	130	0	23	0	0	0	11	0	0	NA	NA	NA	NA	NA	NA	NA
lev	28.57142857	71.42857143	2.43902439	90.24390244	7.317073171	0	25	75	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	20	1	37	3	0	1	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lez	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	60	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lib	0	100	23.7704918	4.098360656	72.13114754	6.153846154	90.76923077	0	3.076923077	0	73.68421053	26.31578947	0	0	0	100	0	NA	NA	NA	0	132	29	5	88	4	59	0	2	0	14	5	0	0	0	1	0	NA	NA	NA
lic	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	0	0	13	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lid	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lie	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lim	100	0	5.128205128	28.20512821	66.66666667	0	86.95652174	0	13.04347826	0	33.33333333	66.66666667	0	NA	NA	NA	NA	NA	NA	NA	3	0	2	11	26	0	20	0	3	0	1	2	0	NA	NA	NA	NA	NA	NA	NA
lin	0	100	0	19.73684211	80.26315789	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	114	0	15	61	0	0	11	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
liq	NA	NA	0	5.660377358	94.33962264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lir	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lis	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lit	0	100	0	75	25	0	75	0	25	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	34	0	3	1	0	15	0	5	0	0	4	0	NA	NA	NA	NA	NA	NA	NA
liv	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	39	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
loc	NA	NA	0	100	0	100	0	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	43	0	13	0	0	0	0	7	0	0	NA	NA	NA	NA	NA	NA	NA
lod	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	0	3	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
log	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lom	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	12	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lon	NA	NA	0	100	0	0	100	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	197	0	0	24	0	0	0	0	3	0	NA	NA	NA	NA	NA	NA	NA
loo	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lor	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lot	0	100	0	73.68421053	26.31578947	0	88.88888889	11.11111111	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	41	0	14	5	0	8	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
luc	0	100	2.040816327	28.57142857	69.3877551	0	42.85714286	51.42857143	5.714285714	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	219	1	14	34	0	15	18	2	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
lug	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lui	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lum	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	0	19	0	16	0	0	36	0	0	NA	NA	NA	NA	0	0	1	0	NA	NA	NA
lun	0	100	41.66666667	58.33333333	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	614	25	35	0	0	0	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
luo	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lup	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	156	NA	NA	NA	0	6	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
lus	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	12	NA	NA	NA	0	9	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mac	0	100	0	2.547770701	97.4522293	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	34	0	4	153	0	16	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mad	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	146	0	23	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mae	NA	NA	12.5	87.5	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	133	0	0	8	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mag	28.39506173	71.60493827	0	56.81818182	43.18181818	0	37.07865169	62.92134831	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46	116	0	150	114	0	33	56	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mai	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	559	0	19	0	0	5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mal	0	100	0	100	0	0	98.30508475	1.694915254	0	0	85.71428571	14.28571429	0	NA	NA	NA	NA	NA	NA	NA	0	175	0	60	0	0	58	1	0	0	24	4	0	NA	NA	NA	NA	NA	NA	NA
mam	0	100	0	100	0	0	12	88	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	477	0	2	0	0	6	44	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
man	4.220779221	95.77922078	2.901353965	80.07736944	17.0212766	0	62.39316239	37.60683761	0	8.333333333	41.66666667	41.66666667	8.333333333	0	100	0	0	NA	NA	NA	26	590	15	414	88	0	73	44	0	1	5	5	1	0	9	0	0	NA	NA	NA
map	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mar	0.222717149	99.77728285	5.319148936	90.95744681	3.723404255	0	96.68874172	3.311258278	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	1	448	10	171	7	0	146	5	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
mas	0	100	0	57.00934579	42.99065421	0	87.5	0	12.5	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	76	0	61	46	0	21	0	3	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
mat	0	100	0	100	0	0	97.36842105	2.631578947	0	0	4.347826087	95.65217391	0	NA	NA	NA	NA	NA	NA	NA	0	60	0	320	0	0	74	2	0	0	1	22	0	NA	NA	NA	NA	NA	NA	NA
maz	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	21	0	4	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mec	NA	NA	NA	NA	NA	0	36.84210526	63.15789474	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	12	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
med	0	100	1.282051282	39.74358974	58.97435897	0	52.38095238	47.61904762	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	141	1	31	46	0	22	20	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
meg	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mel	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mem	0	100	0	100	0	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	14	0	27	0	NA	NA	NA	NA	0	0	7	0	NA	NA	NA	NA	NA	NA	NA
men	0.831946755	99.16805324	0	66.66666667	33.33333333	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	596	0	10	5	0	10	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mer	0	100	0	68.06722689	31.93277311	17.70833333	81.25	0	1.041666667	0.934579439	96.26168224	2.803738318	0	0	0	100	0	NA	NA	NA	0	61	0	81	38	17	78	0	1	1	103	3	0	0	0	1	0	NA	NA	NA
mes	0	100	0	97.22222222	2.777777778	0	84.21052632	0	15.78947368	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	158	0	70	2	0	16	0	3	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
met	11.53846154	88.46153846	4.375	25.9375	69.6875	0	18.05555556	80.55555556	1.388888889	0	0	0	100	0	100	0	0	NA	NA	NA	78	598	14	83	223	0	13	58	1	0	0	0	1	0	4	0	0	NA	NA	NA
mez	9.565217391	90.43478261	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	208	NA	NA	NA	0	57	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mia	0	100	0	22.22222222	77.77777778	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	22	0	2	7	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mic	0	100	0	100	0	0	94.73684211	5.263157895	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	5	0	1	0	0	54	3	0	0	0	9	0	NA	NA	NA	NA	NA	NA	NA
mie	0	100	0	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	24	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
