4lett	%ULT_Tk	%PULT_Tk	%APULT_Tk	%PAPULT_Tk	nULT_Tk	nPULT_Tk	nAPULT_Tk	nPAPULT_Tk
lami	0	100	0	0	0	2	0	0
lamp	0	66.6666666666667	33.3333333333333	0	0	64	32	0
lanc	12.5	75	12.5	0	15	90	15	0
lant	0	100	0	0	0	8	0	0
larg	0	100	0	0	0	73	0	0
lasa	0	100	0	0	0	1	0	0
lasc	12.6491646778043	69.2124105011933	17.8997613365155	0.238663484486874	53	290	75	1
lase	0	100	0	0	0	15	0	0
lass	100	0	0	0	48	0	0	0
last	0	100	0	0	0	10	0	0
late	0	100	0	0	0	4	0	0
lati	0	100	0	0	0	30	0	0
latt	0	94.392523364486	5.60747663551402	0	0	101	6	0
lava	0	93.4426229508197	6.55737704918033	0	0	57	4	0
lavo	0.217864923747277	94.3355119825708	5.44662309368192	0	1	433	25	0
leal	0	100	0	0	0	6	0	0
lecc	20.8333333333333	62.5	16.6666666666667	0	5	15	4	0
lega	0	86.2068965517241	13.7931034482759	0	0	75	12	0
legg	0.441501103752759	74.8344370860927	24.7240618101545	0	2	339	112	0
legi	0	100	0	0	0	15	0	0
legn	0	96.4601769911504	3.53982300884956	0	0	109	4	0
lent	0	97.8494623655914	2.1505376344086	0	0	91	2	0
lenz	0	100	0	0	0	11	0	0
leon	0	100	0	0	0	88	0	0
leop	0	100	0	0	0	7	0	0
lepr	0	100	0	0	0	47	0	0
lest	0	100	0	0	0	8	0	0
leta	0	100	0	0	0	9	0	0
leti	0	100	0	0	0	3	0	0
lett	0	60.3658536585366	39.6341463414634	0	0	198	130	0
leva	7.5	77.5	15	0	3	31	6	0
levr	0	100	0	0	0	7	0	0
lezi	0	100	0	0	0	60	0	0
libe	17.3684210526316	32.1052631578947	49.4736842105263	1.05263157894737	33	61	94	2
libr	0	100	0	0	0	149	0	0
lice	0	100	0	0	0	23	0	0
liet	0	100	0	0	0	28	0	0
liev	0	100	0	0	0	18	0	0
limi	5.71428571428571	48.5714285714286	37.1428571428571	8.57142857142857	2	17	13	3
limo	16.6666666666667	83.3333333333333	0	0	3	15	0	0
limp	0	0	100	0	0	0	15	0
linc	0	100	0	0	0	3	0	0
line	0	0	100	0	0	0	61	0
ling	0	91.6030534351145	8.3969465648855	0	0	120	11	0
liqu	0	5.66037735849057	94.3396226415094	0	0	3	50	0
lisc	0	100	0	0	0	32	0	0
list	0	100	0	0	0	9	0	0
liti	0	64.2857142857143	17.8571428571429	17.8571428571429	0	18	5	5
litr	0	100	0	0	0	34	0	0
live	0	100	0	0	0	39	0	0
loca	23.2142857142857	76.7857142857143	0	0	13	43	0	0
loco	0	100	0	0	0	7	0	0
loda	0	100	0	0	0	4	0	0
logi	0	0	100	0	0	0	18	0
lomb	0	100	0	0	0	12	0	0
long	0	100	0	0	0	15	0	0
lont	0	98.5645933014354	1.43540669856459	0	0	206	3	0
lott	0	91.304347826087	8.69565217391304	0	0	63	6	0
lucc	0	43.2432432432432	54.0540540540541	2.7027027027027	0	16	20	1
luce	0	48.5714285714286	51.4285714285714	0	0	17	18	0
luci	5	15	75	5	1	3	15	1
lugl	0	100	0	0	0	32	0	0
luma	0	100	0	0	0	22	0	0
lumi	0	96.7741935483871	3.2258064516129	0	0	30	1	0
luna	0	100	0	0	0	7	0	0
lune	100	0	0	0	25	0	0	0
lung	0	97.1698113207547	2.83018867924528	0	0	515	15	0
luog	0	100	0	0	0	128	0	0
lupe	0	100	0	0	0	1	0	0
lupo	0	100	0	0	0	5	0	0
luss	0	100	0	0	0	21	0	0
macc	0	24.2574257425743	75.7425742574257	0	0	49	153	0
mace	0	100	0	0	0	5	0	0
mada	0	100	0	0	0	14	0	0
mado	0	100	0	0	0	6	0	0
madr	0	100	0	0	0	149	0	0
maes	11.875	88.125	0	0	19	141	0	0
maga	0	100	0	0	0	65	0	0
magg	29.2993630573248	70.7006369426752	0	0	46	111	0	0
magi	0	16.1764705882353	83.8235294117647	0	0	22	114	0
magl	0	100	0	0	0	33	0	0
magn	0	0	100	0	0	0	54	0
mago	0	100	0	0	0	4	0	0
magr	0	94.5945945945946	5.40540540540541	0	0	35	2	0
maia	0	100	0	0	0	24	0	0
mala	0	100	0	0	0	75	0	0
male	0	100	0	0	0	28	0	0
mali	0	77.7777777777778	22.2222222222222	0	0	14	4	0
malt	0	87.5	12.5	0	0	7	1	0
malv	0	100	0	0	0	18	0	0
mamm	0	91.6824196597353	8.31758034026465	0	0	485	44	0
manc	4.13793103448276	80	15.8620689655172	0	6	116	23	0
mand	8.82352941176471	58.0882352941177	32.3529411764706	0.735294117647059	12	79	44	1
mang	6.37119113573407	80.6094182825485	13.0193905817175	0	23	291	47	0
mani	1.11111111111111	80	18.8888888888889	0	1	72	17	0
mano	0	85.7142857142857	14.2857142857143	0	0	12	2	0
mant	0	94.1176470588235	5.88235294117647	0	0	64	4	0
manu	0	100	0	0	0	11	0	0
mapp	0	100	0	0	0	20	0	0
mara	0	100	0	0	0	4	0	0
marc	0	97.7941176470588	2.20588235294118	0	0	133	3	0
mare	0	100	0	0	0	15	0	0
marg	0	91.304347826087	8.69565217391304	0	0	42	4	0
mari	0	96.09375	3.90625	0	0	123	5	0
marm	0	100	0	0	0	51	0	0
marr	5.55555555555556	94.4444444444444	0	0	1	17	0	0
mart	47.6190476190476	52.3809523809524	0	0	10	11	0	0
marz	0	100	0	0	0	22	0	0
masc	0	88.4210526315789	11.5789473684211	0	0	84	11	0
mass	0	64.2105263157895	35.7894736842105	0	0	61	34	0
mast	0	72.2222222222222	11.1111111111111	16.6666666666667	0	13	2	3
mate	0	81.6666666666667	18.3333333333333	0	0	98	22	0
mati	0	100	0	0	0	27	0	0
matr	0	100	0	0	0	29	0	0
matt	0	100	0	0	0	273	0	0
matu	0	93.3333333333333	6.66666666666667	0	0	28	2	0
mazz	0	100	0	0	0	26	0	0
mecc	0	36.8421052631579	63.1578947368421	0	0	7	12	0
meda	0	100	0	0	0	9	0	0
mede	0	0	100	0	0	0	20	0
medi	0.45662100456621	78.0821917808219	21.4611872146119	0	1	171	47	0
medu	0	100	0	0	0	13	0	0
megl	0	100	0	0	0	251	0	0
memb	0	100	0	0	0	14	0	0
memo	0	79.4117647058823	20.5882352941176	0	0	27	7	0
mena	42.8571428571429	42.8571428571429	14.2857142857143	0	3	3	1	0
mend	0	100	0	0	0	8	0	0
mens	0	50	50	0	0	4	4	0
ment	0.540540540540541	99.4594594594595	0	0	2	368	0	0
mera	2.4	96	1.6	0	3	120	2	0
merc	11.8110236220472	88.1889763779528	0	0	15	112	0	0
mere	0	100	0	0	0	22	0	0
meri	0	55.4347826086957	43.4782608695652	1.08695652173913	0	51	40	1
merl	0	100	0	0	0	18	0	0
mesc	0	45.4545454545455	27.2727272727273	27.2727272727273	0	5	3	3
mese	0	100	0	0	0	1	0	0
mess	0	100	0	0	0	66	0	0
mest	0	100	0	0	0	28	0	0
meta	0	57.4468085106383	42.5531914893617	0	0	27	20	0
meto	0	0	100	0	0	0	20	0
metr	0	95.3703703703704	4.62962962962963	0	0	206	10	0
mett	2.3489932885906	58.5570469798658	38.758389261745	0.335570469798658	14	349	231	2
mezz	0	100	0	0	0	265	0	0
miag	0	36.3636363636364	63.6363636363636	0	0	4	7	0
mici	0	100	0	0	0	16	0	0
micr	0	40	60	0	0	8	12	0
miel	0	100	0	0	0	24	0	0
miet	0	50	50	0	0	1	1	0
migl	8.10810810810811	90.990990990991	0.900900900900901	0	18	202	2	0
mili	0	99.4708994708995	0.529100529100529	0	0	188	1	0
mill	0	88.135593220339	11.864406779661	0	0	104	14	0
mime	0	100	0	0	0	3	0	0
mimo	0	100	0	0	0	3	0	0
mina	4.16666666666667	79.1666666666667	16.6666666666667	0	2	38	8	0
mine	0	100	0	0	0	56	0	0
mini	0	51.7857142857143	48.2142857142857	0	0	58	54	0
mino	0	100	0	0	0	18	0	0
minu	0	80.3468208092486	19.6531791907514	0	0	139	34	0
mira	0	0	100	0	0	0	20	0
mirt	0	100	0	0	0	12	0	0
misc	0	100	0	0	0	6	0	0
mise	0	52.1739130434783	47.8260869565217	0	0	12	11	0
miss	0	88.6363636363636	11.3636363636364	0	0	39	5	0
mist	0	100	0	0	0	118	0	0
misu	0	91.4529914529915	8.54700854700855	0	0	107	10	0
miti	0	0	100	0	0	0	7	0
mobi	0	0	100	0	0	0	28	0
mode	0	97.9381443298969	2.06185567010309	0	0	95	2	0
modi	0	72.7272727272727	13.6363636363636	13.6363636363636	0	16	3	3
mogl	0	100	0	0	0	69	0	0
mola	0	100	0	0	0	11	0	0
mole	0	0	100	0	0	0	4	0
moll	3.57142857142857	92.8571428571429	3.57142857142857	0	1	26	1	0
molt	0	95.3445065176909	4.65549348230912	0	0	1024	50	0
mome	0	100	0	0	0	300	0	0
mond	0	100	0	0	0	429	0	0
mone	0	100	0	0	0	79	0	0
mono	0	100	0	0	0	2	0	0
mont	1.12781954887218	98.8721804511278	0	0	3	263	0	0
monu	0	100	0	0	0	13	0	0
mora	0	100	0	0	0	14	0	0
morb	0	0	100	0	0	0	31	0
mord	0	61.5384615384615	38.4615384615385	0	0	8	5	0
mori	9.75609756097561	77.2357723577236	13.0081300813008	0	12	95	16	0
morm	48.6486486486487	29.7297297297297	18.9189189189189	2.7027027027027	18	11	7	1
mors	0	90.9090909090909	0	9.09090909090909	0	10	0	1
mort	0	100	0	0	0	134	0	0
mosc	0	100	0	0	0	66	0	0
moss	0	100	0	0	0	7	0	0
most	6.07734806629834	86.7403314917127	7.18232044198895	0	11	157	13	0
moti	0	100	0	0	0	52	0	0
moto	0	100	0	0	0	40	0	0
movi	0	100	0	0	0	88	0	0
mozz	0	100	0	0	0	3	0	0
mucc	0	100	0	0	0	61	0	0
mugn	0	100	0	0	0	11	0	0
muli	0	100	0	0	0	17	0	0
mult	0	100	0	0	0	18	0	0
mumm	0	100	0	0	0	4	0	0
mung	0	25	75	0	0	1	3	0
muni	0	100	0	0	0	15	0	0
muov	0.578034682080925	41.6184971098266	57.8034682080925	0	1	72	100	0
mura	0	100	0	0	0	18	0	0
muro	0	100	0	0	0	3	0	0
musc	0	19.1780821917808	80.8219178082192	0	0	14	59	0
muse	0	100	0	0	0	43	0	0
musi	0	29.6703296703297	70.3296703296703	0	0	27	64	0
muso	0	100	0	0	0	11	0	0
muta	14.2857142857143	67.8571428571429	17.8571428571429	0	4	19	5	0
nann	0	100	0	0	0	15	0	0
nano	0	50	50	0	0	1	1	0
napo	0	100	0	0	0	11	0	0
narc	0	100	0	0	0	13	0	0
nari	0	100	0	0	0	5	0	0
narr	0	94.7368421052632	5.26315789473684	0	0	18	1	0
nasc	2.18068535825545	63.8629283489097	33.9563862928349	0	7	205	109	0
naso	0	100	0	0	0	5	0	0
nast	0	100	0	0	0	32	0	0
nata	0	100	0	0	0	136	0	0
natu	0	100	0	0	0	217	0	0
nava	0	100	0	0	0	2	0	0
navi	0	90.625	9.375	0	0	58	6	0
nazi	0	100	0	0	0	59	0	0
nean	2.5974025974026	97.4025974025974	0	0	2	75	0	0
nebb	0	100	0	0	0	37	0	0
nece	18.4210526315789	81.5789473684211	0	0	14	62	0	0
nega	10	90	0	0	1	9	0	0
nego	0	100	0	0	0	82	0	0
negr	0	100	0	0	0	20	0	0
nemi	0	100	0	0	0	45	0	0
nemm	0.952380952380952	99.0476190476191	0	0	1	104	0	0
neon	0	100	0	0	0	13	0	0
nepp	1.81818181818182	98.1818181818182	0	0	1	54	0	0
nerv	0	100	0	0	0	28	0	0
ness	16.6666666666667	83.0729166666667	0.260416666666667	0	64	319	1	0
nett	0	0	100	0	0	0	8	0
nevi	0	66.6666666666667	33.3333333333333	0	0	12	6	0
nien	1.62337662337662	98.3766233766234	0	0	5	303	0	0
ninf	0	100	0	0	0	14	0	0
nipo	0	100	0	0	0	90	0	0
niun	0	100	0	0	0	6	0	0
nobi	0	2.63157894736842	97.3684210526316	0	0	1	37	0
nocc	0	70.5882352941177	29.4117647058824	0	0	12	5	0
noci	0	100	0	0	0	2	0	0
noio	0	100	0	0	0	15	0	0
nole	0	100	0	0	0	7	0	0
nomi	4.34782608695652	82.6086956521739	13.0434782608696	0	1	19	3	0
nonc	100	0	0	0	7	0	0	0
nonn	0	100	0	0	0	249	0	0
nono	0	100	0	0	0	31	0	0
norm	0	97.5609756097561	2.4390243902439	0	0	40	1	0
nost	0	100	0	0	0	707	0	0
nota	1.72413793103448	93.1034482758621	5.17241379310345	0	1	54	3	0
note	0	0	100	0	0	0	19	0
noti	0	100	0	0	0	84	0	0
noto	0	0	100	0	0	0	1	0
nott	0	100	0	0	0	331	0	0
nova	14.2857142857143	85.7142857142857	0	0	1	6	0	0
nove	0	100	0	0	0	19	0	0
novi	100	0	0	0	22	0	0	0
nozz	0	100	0	0	0	14	0	0
nucl	0	100	0	0	0	5	0	0
null	0	100	0	0	0	174	0	0
nume	0	17.3010380622837	82.6989619377163	0	0	50	239	0
nuoc	0	50	50	0	0	4	4	0
nuot	1.92307692307692	88.4615384615385	9.61538461538462	0	1	46	5	0
nuov	0	99.5444191343963	0.455580865603645	0	0	437	2	0
nutr	1.49253731343284	68.6567164179104	29.8507462686567	0	1	46	20	0
nuvo	0	19.4915254237288	80.5084745762712	0	0	23	95	0
obbe	15.7894736842105	84.2105263157895	0	0	3	16	0	0
obbl	0	40	60	0	0	6	9	0
obie	0	100	0	0	0	68	0	0
obli	0	100	0	0	0	7	0	0
ocaNA	0	100	0	0	0	2	0	0
occa	0	100	0	0	0	63	0	0
occh	0	100	0	0	0	468	0	0
occi	0	100	0	0	0	24	0	0
occo	1.36986301369863	73.972602739726	24.6575342465753	0	1	54	18	0
occu	4.67289719626168	63.5514018691589	27.1028037383178	4.67289719626168	5	68	29	5
ocea	0	0	100	0	0	0	68	0
odia	0	75	25	0	0	3	1	0
odie	0	100	0	0	0	9	0	0
odor	0	100	0	0	0	46	0	0
offe	0	97.8260869565217	2.17391304347826	0	0	45	1	0
offi	0	100	0	0	0	4	0	0
offr	2.22222222222222	74.4444444444444	23.3333333333333	0	2	67	21	0
ogge	0	100	0	0	0	95	0	0
ognu	0	100	0	0	0	59	0	0
olan	0	100	0	0	0	8	0	0
olim	0	0	100	0	0	0	38	0
oliv	0	100	0	0	0	21	0	0
oltr	0	100	0	0	0	106	0	0
omag	0	100	0	0	0	3	0	0
ombr	0	100	0	0	0	120	0	0
omet	0	100	0	0	0	7	0	0
omin	0	100	0	0	0	26	0	0
onda	0	100	0	0	0	2	0	0
onde	0	75	25	0	0	6	2	0
ones	0	93.3333333333333	6.66666666666667	0	0	14	1	0
onor	0	87.9310344827586	12.0689655172414	0	0	51	7	0
opac	0	100	0	0	0	5	0	0
oper	0	65.7894736842105	33.5526315789474	0.657894736842105	0	100	51	1
opin	0	100	0	0	0	16	0	0
oppo	0	100	0	0	0	29	0	0
oppu	0	100	0	0	0	98	0	0
oraNA	0	100	0	0	0	2	0	0
orar	0	100	0	0	0	14	0	0
orat	0	100	0	0	0	5	0	0
orbi	0	0	100	0	0	0	10	0
orch	0	100	0	0	0	9	0	0
orco	0	100	0	0	0	2	0	0
ordi	14.5161290322581	17.741935483871	67.741935483871	0	27	33	126	0
orec	0	100	0	0	0	64	0	0
orfa	0	22.2222222222222	77.7777777777778	0	0	2	7	0
orga	0.884955752212389	79.646017699115	19.4690265486726	0	1	90	22	0
orgo	0	100	0	0	0	27	0	0
orie	0	100	0	0	0	47	0	0
orig	0	45.9183673469388	54.0816326530612	0	0	45	53	0
oriz	0	100	0	0	0	30	0	0
orla	0	100	0	0	0	6	0	0
orma	0	100	0	0	0	159	0	0
orol	0	100	0	0	0	87	0	0
oros	0	0	100	0	0	0	9	0
orre	0	100	0	0	0	5	0	0
orri	0	0	100	0	0	0	14	0
orro	0	100	0	0	0	15	0	0
orsa	0	100	0	0	0	13	0	0
orso	0	100	0	0	0	16	0	0
orta	0	100	0	0	0	4	0	0
orti	0	100	0	0	0	9	0	0
orto	0	100	0	0	0	1	0	0
osar	8.33333333333333	79.1666666666667	12.5	0	2	19	3	0
oscu	42.4242424242424	54.5454545454545	3.03030303030303	0	14	18	1	0
ospe	0	100	0	0	0	18	0	0
ospi	11.25	11.25	77.5	0	9	9	62	0
osse	4.22535211267606	87.6760563380282	8.09859154929578	0	12	249	23	0
ossi	0	40.8163265306122	59.1836734693878	0	0	20	29	0
osta	3.44827586206897	41.3793103448276	55.1724137931034	0	1	12	16	0
osti	0	100	0	0	0	6	0	0
otta	5.55555555555556	94.4444444444444	0	0	1	17	0	0
otte	1.20481927710843	93.9759036144578	4.81927710843374	0	1	78	4	0
otti	0	0	100	0	0	0	65	0
otto	0	100	0	0	0	32	0	0
ottu	0	100	0	0	0	5	0	0
oval	0	100	0	0	0	2	0	0
oves	0	100	0	0	0	26	0	0
ovun	0	100	0	0	0	14	0	0
ovvi	0	100	0	0	0	21	0	0
ozon	0	100	0	0	0	10	0	0
pacc	0	100	0	0	0	35	0	0
paci	0	0	100	0	0	0	18	0
pada	0	100	0	0	0	7	0	0
pade	0	100	0	0	0	9	0	0
padr	0	100	0	0	0	279	0	0
paes	0	100	0	0	0	247	0	0
paff	0	100	0	0	0	1	0	0
paga	10	84	6	0	10	84	6	0
page	0	100	0	0	0	1	0	0
pagi	0	1.55038759689922	98.4496124031008	0	0	2	127	0
pagl	0	100	0	0	0	32	0	0
pala	0	100	0	0	0	82	0	0
palc	0	27.2727272727273	72.7272727272727	0	0	3	8	0
pale	0	57.8947368421053	42.1052631578947	0	0	22	16	0
pali	0	100	0	0	0	9	0	0
pall	0.8	87.6	11.6	0	2	219	29	0
palm	0	100	0	0	0	31	0	0
palp	0	0	100	0	0	0	7	0
palu	0	100	0	0	0	25	0	0
panc	0	100	0	0	0	53	0	0
pand	0	100	0	0	0	2	0	0
pane	0	100	0	0	0	4	0	0
pani	0	100	0	0	0	25	0	0
pann	0	100	0	0	0	28	0	0
pano	0	100	0	0	0	6	0	0
pant	0	69.6969696969697	30.3030303030303	0	0	23	10	0
papa	0	20	80	0	0	1	4	0
pape	0	53.0398322851153	46.9601677148847	0	0	253	224	0
papp	0	100	0	0	0	28	0	0
para	0	77.5510204081633	22.4489795918367	0	0	38	11	0
parc	1.92307692307692	98.0769230769231	0	0	1	51	0	0
pare	0	91.7948717948718	8.2051282051282	0	0	179	16	0
parl	3.82022471910112	84.7191011235955	11.4606741573034	0	17	377	51	0
paro	0	100	0	0	0	423	0	0
parr	0	96.2962962962963	3.7037037037037	0	0	26	1	0
part	2.52672497570457	91.7395529640428	5.24781341107872	0.485908649173955	26	944	54	5
pasc	0	13.3333333333333	80	6.66666666666667	0	2	12	1
pasq	0	100	0	0	0	38	0	0
pass	6.44736842105263	82.8947368421053	10.5263157894737	0.131578947368421	49	630	80	1
past	0	100	0	0	0	114	0	0
pata	0	100	0	0	0	33	0	0
pate	0	100	0	0	0	3	0	0
patr	0	100	0	0	0	22	0	0
patt	0	43.5897435897436	56.4102564102564	0	0	17	22	0
paur	0	100	0	0	0	209	0	0
paus	0	100	0	0	0	4	0	0
pavi	0	100	0	0	0	46	0	0
pavo	0	100	0	0	0	12	0	0
pazi	0	100	0	0	0	45	0	0
pazz	0	100	0	0	0	40	0	0
pecc	0	100	0	0	0	35	0	0
peco	0	16.3636363636364	83.6363636363636	0	0	9	46	0
peda	5.26315789473684	94.7368421052632	0	0	1	18	0	0
pedi	0	100	0	0	0	3	0	0
pedo	0	100	0	0	0	6	0	0
pegg	4.65116279069767	95.3488372093023	0	0	2	41	0	0
pell	0	84.1584158415842	15.8415841584158	0	0	85	16	0
pelo	0	100	0	0	0	1	0	0
pelu	0	100	0	0	0	1	0	0
pend	0	52.3809523809524	47.6190476190476	0	0	22	20	0
pene	17.6470588235294	52.9411764705882	29.4117647058824	0	3	9	5	0
peni	0	0	100	0	0	0	14	0
penn	0	100	0	0	0	170	0	0
pens	9.44272445820433	84.3653250773994	6.19195046439629	0	61	545	40	0
pent	0	30	70	0	0	12	28	0
penz	0	100	0	0	0	2	0	0
pepe	0	100	0	0	0	5	0	0
perc	94.0095302927161	4.62899931926481	1.36147038801906	0	1381	68	20	0
perd	1.88172043010753	64.5161290322581	33.3333333333333	0.268817204301075	7	240	124	1
perf	1.48148148148148	91.8518518518518	6.66666666666667	0	2	124	9	0
perg	0	100	0	0	0	13	0	0
peri	0	24.2914979757085	75.7085020242915	0	0	60	187	0
perl	0	100	0	0	0	18	0	0
perm	4.71698113207547	64.1509433962264	30.188679245283	0.943396226415094	5	68	32	1
pero	0	100	0	0	0	1	0	0
perp	0	100	0	0	0	7	0	0
pers	0.248138957816377	99.2555831265509	0.496277915632754	0	1	400	2	0
pert	0	100	0	0	0	5	0	0
pesa	1.94174757281553	80.5825242718447	17.4757281553398	0	2	83	18	0
pesc	0.338983050847458	98.9830508474576	0.677966101694915	0	1	292	2	0
pess	0	0	100	0	0	0	7	0
pest	14.2857142857143	78.5714285714286	7.14285714285714	0	2	11	1	0
peta	0	0	100	0	0	0	14	0
petr	0	100	0	0	0	30	0	0
pett	0	71.7948717948718	28.2051282051282	0	0	28	11	0
pezz	0.632911392405063	99.3670886075949	0	0	1	157	0	0
piac	1.73410404624277	82.0809248554913	16.1849710982659	0	6	284	56	0
piag	11.1111111111111	77.7777777777778	11.1111111111111	0	1	7	1	0
pian	0.418994413407821	93.5754189944134	6.00558659217877	0	3	670	43	0
pias	0	100	0	0	0	4	0	0
piat	0	100	0	0	0	76	0	0
piaz	1.53846153846154	93.8461538461538	4.61538461538462	0	1	61	3	0
picc	0.356718192627824	15.6956004756243	83.9476813317479	0	3	132	706	0
picn	100	0	0	0	4	0	0	0
pied	0	100	0	0	0	270	0	0
pieg	17.7777777777778	68.8888888888889	11.1111111111111	2.22222222222222	8	31	5	1
pien	0	100	0	0	0	249	0	0
piet	14.6153846153846	85.3846153846154	0	0	19	111	0	0
piff	0	33.3333333333333	66.6666666666667	0	0	1	2	0
pigi	0	100	0	0	0	13	0	0
pigl	9.09090909090909	81.8181818181818	9.09090909090909	0	1	9	1	0
pign	0	100	0	0	0	4	0	0
pigr	0	100	0	0	0	14	0	0
pill	0	0	100	0	0	0	6	0
pilo	0	100	0	0	0	33	0	0
pine	0	100	0	0	0	5	0	0
ping	0	100	0	0	0	17	0	0
pinn	0	100	0	0	0	15	0	0
pinz	0	100	0	0	0	6	0	0
piog	0	100	0	0	0	102	0	0
piom	13.0434782608696	86.9565217391304	0	0	3	20	0	0
piop	0	100	0	0	0	11	0	0
piov	1.92307692307692	78.8461538461538	19.2307692307692	0	1	41	10	0
pipi	0	100	0	0	0	28	0	0
pira	0	93.6170212765958	6.38297872340426	0	0	44	3	0
pisc	0	100	0	0	0	14	0	0
piso	0	100	0	0	0	2	0	0
pist	0	100	0	0	0	58	0	0
pitt	0	100	0	0	0	43	0	0
pium	0	100	0	0	0	27	0	0
piut	0	100	0	0	0	87	0	0
pizz	0	100	0	0	0	22	0	0
plac	0	100	0	0	0	5	0	0
plas	0	0	100	0	0	0	13	0
plat	0	0	100	0	0	0	5	0
plur	0	100	0	0	0	27	0	0
po'NA	0	100	0	0	0	3	0	0
poco	0	90.3954802259887	9.6045197740113	0	0	160	17	0
poes	0	100	0	0	0	78	0	0
poet	0	70.9677419354839	29.0322580645161	0	0	22	9	0
pogg	0	100	0	0	0	4	0	0
poic	100	0	0	0	67	0	0	0
pola	0	100	0	0	0	9	0	0
pole	0	100	0	0	0	12	0	0
poli	0	75.7352941176471	24.2647058823529	0	0	103	33	0
poll	0	62.5	37.5	0	0	25	15	0
polm	0	100	0	0	0	24	0	0
polp	0	100	0	0	0	6	0	0
pols	0	100	0	0	0	17	0	0
polt	0	100	0	0	0	15	0	0
polv	0	15.3846153846154	84.6153846153846	0	0	6	33	0
pome	0	100	0	0	0	52	0	0
pomo	0	100	0	0	0	13	0	0
pomp	0	97.0588235294118	2.94117647058824	0	0	33	1	0
pont	0	100	0	0	0	37	0	0
popo	0	35.1648351648352	64.2857142857143	0.549450549450549	0	64	117	1
popp	0	100	0	0	0	9	0	0
porc	2.32558139534884	97.6744186046512	0	0	1	42	0	0
porg	0	70.3703703703704	29.6296296296296	0	0	19	8	0
porp	0	0	100	0	0	0	6	0
porr	0	82.9787234042553	17.0212765957447	0	0	39	8	0
port	6.77382319173364	81.9747416762342	10.7921928817451	0.459242250287026	59	714	94	4
posa	0	78.125	21.875	0	0	25	7	0
posi	0	100	0	0	0	56	0	0
poss	21.9607843137255	21.5686274509804	56.4705882352941	0	56	55	144	0
post	0	100	0	0	0	368	0	0
pota	0	0	100	0	0	0	5	0
pote	7.57381258023107	75.9306803594352	16.4955070603338	0	118	1183	257	0
pove	3.64963503649635	14.963503649635	81.3868613138686	0	10	41	223	0
pozi	0	100	0	0	0	16	0	0
pozz	0	91.3793103448276	8.62068965517241	0	0	53	5	0
pran	0	98.1818181818182	1.81818181818182	0	0	54	1	0
prat	0	79.7687861271676	19.6531791907514	0.578034682080925	0	138	34	1
prec	6.93069306930693	79.2079207920792	12.3762376237624	1.48514851485149	14	160	25	3
pred	1.25	87.5	11.25	0	1	70	9	0
pref	4.95049504950495	89.1089108910891	5.94059405940594	0	5	90	6	0
preg	2.02020202020202	95.959595959596	2.02020202020202	0	2	95	2	0
prei	0	45.4545454545455	54.5454545454545	0	0	5	6	0
prel	0	100	0	0	0	10	0	0
prem	2	92	6	0	2	92	6	0
pren	2.5609756097561	66.3414634146341	30.2439024390244	0.853658536585366	21	544	248	7
preo	0.925925925925926	77.7777777777778	19.4444444444444	1.85185185185185	1	84	21	2
prep	5.82010582010582	82.010582010582	12.1693121693122	0	11	155	23	0
pres	1.76678445229682	93.8162544169611	4.41696113074205	0	10	531	25	0
pret	0	61.9047619047619	38.0952380952381	0	0	13	8	0
prev	0	100	0	0	0	41	0	0
prez	0	95	5	0	0	95	5	0
prig	0	100	0	0	0	68	0	0
prim	0	98.9795918367347	1.02040816326531	0	0	1164	12	0
prin	0	37.037037037037	62.962962962963	0	0	90	153	0
priv	0	95.8333333333333	4.16666666666667	0	0	46	2	0
prob	0	88.646288209607	11.353711790393	0	0	203	26	0
proc	3.53982300884956	76.9911504424779	19.4690265486726	0	4	87	22	0
prod	0.595238095238095	91.0714285714286	8.33333333333333	0	1	153	14	0
prof	26.7741935483871	70	3.2258064516129	0	83	217	10	0
prog	0	100	0	0	0	75	0	0
proi	5.88235294117647	88.2352941176471	5.88235294117647	0	2	30	2	0
prol	0	100	0	0	0	6	0	0
prom	1.06382978723404	87.2340425531915	11.7021276595745	0	1	82	11	0
pron	1.64609053497942	97.9423868312757	0.411522633744856	0	4	238	1	0
prop	2.29357798165138	92.3165137614679	5.38990825688073	0	20	805	47	0
pror	0	100	0	0	0	5	0	0
pros	8.18181818181818	30.9090909090909	60.9090909090909	0	9	34	67	0
prot	6.17977528089888	74.1573033707865	19.6629213483146	0	11	132	35	0
prov	3.77358490566038	85.6132075471698	9.43396226415094	1.17924528301887	16	363	40	5
prud	0	100	0	0	0	22	0	0
psic	0	0	100	0	0	0	8	0
pubb	14.8514851485149	26.7326732673267	58.4158415841584	0	15	27	59	0
pugn	0	100	0	0	0	24	0	0
pulc	0	100	0	0	0	27	0	0
puli	0	96.6101694915254	3.38983050847458	0	0	57	2	0
pulm	0	100	0	0	0	4	0	0
puls	0	100	0	0	0	13	0	0
pung	6.25	68.75	25	0	1	11	4	0
puni	0	90.4761904761905	9.52380952380952	0	0	19	2	0
punt	0.512820512820513	98.4615384615385	1.02564102564103	0	2	384	4	0
pupa	0	100	0	0	0	10	0	0
pupi	0	100	0	0	0	5	0	0
purc	100	0	0	0	17	0	0	0
puro	0	0	100	0	0	0	1	0
purt	0	100	0	0	0	57	0	0
puzz	0	80	20	0	0	4	1	0
