4lett	%ULT_Tk	%PULT_Tk	%APULT_Tk	%PAPULT_Tk	nULT_Tk	nPULT_Tk	nAPULT_Tk	nPAPULT_Tk
isol	0	41.10320285	58.89679715	0	0	231	331	0
isom	0	85	15	0	0	17	3	0
ison	0	100	0	0	0	7	0	0
isop	0	100	0	0	0	5	0	0
isor	0	100	0	0	0	5	0	0
isos	0	0	100	0	0	0	1	0
isot	0	66.66666667	33.33333333	0	0	2	1	0
ispa	0	11.11111111	88.88888889	0	0	1	8	0
ispe	2.040816327	97.95918367	0	0	2	96	0	0
ispi	1.412429379	89.5480226	9.039548023	0	5	317	32	0
ispr	0	100	0	0	0	1	0	0
isra	0.920245399	97.54601227	1.533742331	0	3	318	5	0
issa	0	95.45454545	4.545454545	0	0	21	1	0
issi	0	0	100	0	0	0	1	0
ista	0	88	12	0	0	220	30	0
iste	0	52.5	47.5	0	0	21	19	0
isti	0.511073254	99.40374787	0.085178876	0	6	1167	1	0
isto	42.85714286	57.14285714	0	0	3	4	0	0
istr	0.431034483	96.98275862	2.586206897	0	1	225	6	0
istu	0	100	0	0	0	4	0	0
isva	0	100	0	0	0	4	0	0
itac	0	0	100	0	0	0	2	0
ital	0.056507817	98.30476549	1.638726691	0	3	5219	87	0
itam	100	0	0	0	2	0	0	0
itas	0	100	0	0	0	3	0	0
itav	0	100	0	0	0	1	0	0
iter	0	66.66666667	33.33333333	0	0	2	1	0
itin	0	94.04761905	5.952380952	0	0	79	5	0
itri	0	100	0	0	0	2	0	0
itte	0	100	0	0	0	1	0	0
itti	0	4.166666667	95.83333333	0	0	1	23	0
iugo	0	100	0	0	0	41	0	0
iuzz	0	100	0	0	0	1	0	0
ival	0	100	0	0	0	1	0	0
ivan	0	100	0	0	0	29	0	0
ivat	0	100	0	0	0	1	0	0
ivec	0	100	0	0	0	8	0	0
ivon	0	100	0	0	0	1	0	0
ivre	0	100	0	0	0	27	0	0
jaco	0	21.05263158	78.94736842	0	0	4	15	0
jacu	0	100	0	0	0	1	0	0
jalu	0	0	100	0	0	0	1	0
jann	0	100	0	0	0	16	0	0
japi	0	100	0	0	0	4	0	0
jatt	0	100	0	0	0	2	0	0
jazz	0	50	50	0	0	4	4	0
jell	0	100	0	0	0	4	0	0
jerv	0	100	0	0	0	18	0	0
jess	0	0	100	0	0	0	24	0
jimm	0	100	0	0	0	15	0	0
jola	0	100	0	0	0	3	0	0
joni	0	100	0	0	0	2	0	0
jova	0	100	0	0	0	26	0	0
jugo	0	100	0	0	0	89	0	0
juli	0	100	0	0	0	45	0	0
jung	0	100	0	0	0	1	0	0
juni	0	100	0	0	0	30	0	0
jupi	0	0	100	0	0	0	5	0
jura	0	100	0	0	0	29	0	0
juve	0	100	0	0	0	132	0	0
kafk	0	100	0	0	0	4	0	0
kais	0	0	100	0	0	0	9	0
kala	0	0	100	0	0	0	9	0
kami	0	100	0	0	0	4	0	0
kans	0	100	0	0	0	8	0	0
kaol	0	100	0	0	0	1	0	0
kaom	0	100	0	0	0	1	0	0
kapl	0	100	0	0	0	3	0	0
kapo	100	0	0	0	2	0	0	0
kapp	61.11111111	38.88888889	0	0	11	7	0	0
kara	49.09090909	50.90909091	0	0	27	28	0	0
kare	0	54.54545455	45.45454545	0	0	6	5	0
kari	33.33333333	66.66666667	0	0	1	2	0	0
karm	0	40	60	0	0	2	3	0
karn	33.33333333	66.66666667	0	0	1	2	0	0
karo	100	0	0	0	9	0	0	0
kask	0	100	0	0	0	3	0	0
kata	0	100	0	0	0	1	0	0
kati	0	100	0	0	0	11	0	0
kawa	0	100	0	0	0	1	0	0
ke'r	0	0	100	0	0	0	1	0
kefi	0	100	0	0	0	1	0	0
kell	0	100	0	0	0	2	0	0
keni	0	100	0	0	0	18	0	0
kenn	0	6.666666667	93.33333333	0	0	5	70	0
keny	0	100	0	0	0	19	0	0
kenz	0	100	0	0	0	2	0	0
kepl	33.33333333	66.66666667	0	0	1	2	0	0
khef	0	100	0	0	0	1	0	0
kibb	100	0	0	0	13	0	0	0
kiga	0	100	0	0	0	7	0	0
kili	0	100	0	0	0	1	0	0
kilo	0	66.66666667	33.33333333	0	0	2	1	0
kimb	0	100	0	0	0	2	0	0
kimo	0	100	0	0	0	3	0	0
kind	0	100	0	0	0	3	0	0
king	0	50	50	0	0	1	1	0
kipl	0	100	0	0	0	3	0	0
kipp	100	0	0	0	2	0	0	0
kolo	0	0	100	0	0	0	6	0
komb	100	0	0	0	1	0	0	0
komm	0	100	0	0	0	14	0	0
kurd	0	0	100	0	0	0	4	0
kuwa	100	0	0	0	40	0	0	0
l'ab	100	0	0	0	1	0	0	0
l'ad	0	75	25	0	0	3	1	0
l'ag	0	100	0	0	0	1	0	0
l'al	0	100	0	0	0	2	0	0
l'am	0	100	0	0	0	5	0	0
l'an	0	100	0	0	0	3	0	0
l'ap	0	100	0	0	0	1	0	0
l'aq	0	0	100	0	0	0	5	0
l'ar	0	66.66666667	33.33333333	0	0	2	1	0
l'as	0	100	0	0	0	1	0	0
l'at	0	0	100	0	0	0	1	0
l'av	0	100	0	0	0	14	0	0
l'az	0	100	0	0	0	2	0	0
l'ec	0	100	0	0	0	4	0	0
l'es	0	100	0	0	0	9	0	0
l'id	0	100	0	0	0	1	0	0
l'in	0	97.82608696	2.173913043	0	0	45	1	0
l'ip	0	100	0	0	0	1	0	0
l'it	0	100	0	0	0	14	0	0
l'oc	0	100	0	0	0	2	0	0
l'op	0	100	0	0	0	3	0	0
l'or	0	100	0	0	0	2	0	0
l'un	100	0	0	0	21	0	0	0
l'ur	0	100	0	0	0	1	0	0
l'ut	0	100	0	0	0	1	0	0
la'f	0	0	100	0	0	0	1	0
laba	0	100	0	0	0	1	0	0
labb	0	100	0	0	0	158	0	0
labe	0	100	0	0	0	1	0	0
labi	0	80	20	0	0	36	9	0
labo	0.446428571	99.55357143	0	0	1	223	0	0
labr	0	77.77777778	22.22222222	0	0	7	2	0
labu	0	100	0	0	0	14	0	0
laca	83.33333333	16.66666667	0	0	5	1	0	0
lacc	3.703703704	96.2962963	0	0	2	52	0	0
lace	3.846153846	82.69230769	13.46153846	0	2	43	7	0
laco	0	10	90	0	0	1	9	0
lacr	0	3.684210526	95.78947368	0.526315789	0	7	182	1
lacu	0	100	0	0	0	25	0	0
lada	0	0	100	0	0	0	1	0
ladd	0	100	0	0	0	15	0	0
ladi	0	100	0	0	0	3	0	0
ladr	0	97.63779528	2.362204724	0	0	124	3	0
laer	0	100	0	0	0	2	0	0
lafi	0	100	0	0	0	2	0	0
lafo	0	100	0	0	0	1	0	0
lafu	0	0	100	0	0	0	2	0
lage	0	100	0	0	0	27	0	0
lagg	100	0	0	0	50	0	0	0
lagh	0	100	0	0	0	27	0	0
lagn	0	92.30769231	7.692307692	0	0	12	1	0
lago	5.882352941	94.11764706	0	0	3	48	0	0
lagr	0	0	100	0	0	0	3	0
lagu	0	100	0	0	0	30	0	0
laic	4.918032787	3.278688525	91.80327869	0	6	4	112	0
laid	0	16.66666667	83.33333333	0	0	1	5	0
laik	0	55.55555556	44.44444444	0	0	5	4	0
lain	0	100	0	0	0	3	0	0
lala	100	0	0	0	4	0	0	0
lall	0	100	0	0	0	5	0	0
lalo	0	100	0	0	0	1	0	0
lama	0	33.33333333	66.66666667	0	0	1	2	0
lamb	0	97	3	0	0	97	3	0
lame	2.341137124	85.6187291	12.04013378	0	7	256	36	0
lami	0	97.61904762	2.380952381	0	0	41	1	0
lamo	0	100	0	0	0	1	0	0
lamp	0	67.48971193	32.51028807	0	0	164	79	0
lana	0	100	0	0	0	1	0	0
lanc	5.139186296	90.47109208	4.389721627	0	48	845	41	0
land	4	96	0	0	1	24	0	0
lane	0	100	0	0	0	1	0	0
lanf	0	100	0	0	0	5	0	0
lang	0	51.51515152	48.48484848	0	0	17	16	0
lani	0	0	100	0	0	0	1	0
lank	0	100	0	0	0	4	0	0
lann	0	100	0	0	0	11	0	0
lano	0	100	0	0	0	4	0	0
lant	0	100	0	0	0	29	0	0
lanu	0	100	0	0	0	2	0	0
lanv	100	0	0	0	4	0	0	0
lanz	0	100	0	0	0	49	0	0
lapa	0	100	0	0	0	2	0	0
lapi	6.060606061	69.6969697	24.24242424	0	2	23	8	0
lapo	0	100	0	0	0	1	0	0
lapp	0	100	0	0	0	2	0	0
laps	0	100	0	0	0	7	0	0
lara	33.33333333	66.66666667	0	0	2	4	0	0
lard	0	100	0	0	0	3	0	0
lare	0	100	0	0	0	4	0	0
larg	0	100	0	0	0	385	0	0
lari	0	95.45454545	4.545454545	0	0	42	2	0
larm	0	100	0	0	0	1	0	0
larn	0	100	0	0	0	1	0	0
larv	0	100	0	0	0	30	0	0
lasa	0	100	0	0	0	3	0	0
lasc	7.59760816	82.58881463	9.778403095	0.035174112	216	2348	278	1
lase	0	100	0	0	0	34	0	0
laso	0	100	0	0	0	1	0	0
lass	62.5	37.5	0	0	40	24	0	0
last	0	84	16	0	0	42	8	0
late	2.127659574	97.87234043	0	0	2	92	0	0
lati	2.024291498	89.06882591	8.097165992	0.809716599	5	220	20	2
lato	0	100	0	0	0	1	0	0
latr	0	100	0	0	0	5	0	0
latt	0	93.80530973	6.194690265	0	0	212	14	0
latu	0	0	100	0	0	0	8	0
laud	0	100	0	0	0	21	0	0
laur	0.831024931	73.96121884	25.20775623	0	3	267	91	0
laut	0	100	0	0	0	7	0	0
lauz	0	100	0	0	0	1	0	0
lava	1.219512195	89.63414634	8.841463415	0.304878049	4	294	29	1
lave	0	100	0	0	0	7	0	0
lavi	8.333333333	66.66666667	25	0	1	8	3	0
lavo	0.505992011	96.51131824	2.982689747	0	19	3624	112	0
lazi	0	100	0	0	0	241	0	0
lazu	0	100	0	0	0	2	0	0
lazz	0	40.29850746	59.70149254	0	0	27	40	0
leal	34.28571429	65.71428571	0	0	24	46	0	0
lean	0	100	0	0	0	3	0	0
lear	0	100	0	0	0	1	0	0
lebb	0	100	0	0	0	28	0	0
lecc	3.278688525	92.62295082	4.098360656	0	4	113	5	0
leci	0	4.651162791	95.34883721	0	0	2	41	0
lect	100	0	0	0	1	0	0	0
lede	0	0	100	0	0	0	5	0
lefe	0	100	0	0	0	2	0	0
lega	2.502157032	95.16824849	2.329594478	0	29	1103	27	0
legg	0.369276219	87.51846381	12.07533235	0.036927622	10	2370	327	1
legh	0	100	0	0	0	191	0	0
legi	7.788944724	66.83417085	25.12562814	0.251256281	31	266	100	1
legn	0.314465409	99.68553459	0	0	1	317	0	0
legu	0	100	0	0	0	18	0	0
leic	0	100	0	0	0	1	0	0
leid	0	100	0	0	0	3	0	0
leil	0	100	0	0	0	50	0	0
leli	0	100	0	0	0	7	0	0
lell	0	100	0	0	0	27	0	0
lemb	0	100	0	0	0	27	0	0
lemm	0	100	0	0	0	4	0	0
lemu	0	0	100	0	0	0	3	0
lena	0	100	0	0	0	2	0	0
lenc	0	100	0	0	0	8	0	0
leng	0	100	0	0	0	1	0	0
leni	0	100	0	0	0	56	0	0
lenk	0	100	0	0	0	4	0	0
lenn	0	100	0	0	0	10	0	0
leno	0	100	0	0	0	2	0	0
lent	0	99.43977591	0.56022409	0	0	355	2	0
lenz	0	100	0	0	0	78	0	0
leol	0	100	0	0	0	17	0	0
leom	0	100	0	0	0	1	0	0
leon	0	98.65951743	1.340482574	0	0	368	5	0
leop	0	100	0	0	0	58	0	0
lepa	0	0	100	0	0	0	2	0
lepe	0	100	0	0	0	1	0	0
lepi	0	60	40	0	0	3	2	0
lepo	0	66.66666667	33.33333333	0	0	2	1	0
lepr	0	93.75	6.25	0	0	15	1	0
lept	0	100	0	0	0	2	0	0
lerc	0	100	0	0	0	2	0	0
leri	0	0	100	0	0	0	2	0
lerr	0	100	0	0	0	1	0	0
lert	0	100	0	0	0	1	0	0
lesb	0	15	85	0	0	3	17	0
lesc	0	100	0	0	0	3	0	0
lese	0	100	0	0	0	2	0	0
lesi	0	94.31818182	4.545454545	1.136363636	0	83	4	1
leso	0	100	0	0	0	1	0	0
less	0	52.17391304	47.82608696	0	0	24	22	0
lest	0	100	0	0	0	15	0	0
leta	2.5	97.5	0	0	1	39	0	0
leti	0	100	0	0	0	27	0	0
letr	0	100	0	0	0	1	0	0
lett	0	70.68201949	29.31798051	0	0	1596	662	0
leuc	0	100	0	0	0	11	0	0
leva	2.083333333	87.5	10.41666667	0	4	168	20	0
levi	7.843137255	78.43137255	13.7254902	0	4	40	7	0
levr	0	100	0	0	0	4	0	0
lezi	0	100	0	0	0	200	0	0
lezz	0	100	0	0	0	3	0	0
lial	0	100	0	0	0	4	0	0
lian	0	100	0	0	0	8	0	0
liba	0	100	0	0	0	78	0	0
libb	0	100	0	0	0	1	0	0
libe	23.22613578	36.75344564	39.45890761	0.561510975	455	720	773	11
libi	0	43.47826087	56.52173913	0	0	40	52	0
libo	100	0	0	0	1	0	0	0
libr	0	99.58609272	0.413907285	0	0	1203	5	0
libu	0	50	50	0	0	1	1	0
liby	100	0	0	0	2	0	0	0
lica	0	80	20	0	0	12	3	0
licc	0	100	0	0	0	2	0	0
lice	1.488095238	98.21428571	0.297619048	0	5	330	1	0
lich	0	100	0	0	0	8	0	0
lici	0	100	0	0	0	15	0	0
lico	0	33.33333333	66.66666667	0	0	2	4	0
lidi	0	100	0	0	0	8	0	0
lieg	0	100	0	0	0	29	0	0
liet	0	100	0	0	0	72	0	0
liev	0.757575758	93.18181818	4.545454545	1.515151515	1	123	6	2
liga	0	100	0	0	0	13	0	0
lige	0	100	0	0	0	2	0	0
ligg	0	100	0	0	0	3	0	0
ligi	0	100	0	0	0	3	0	0
lign	0	54.54545455	45.45454545	0	0	6	5	0
ligr	0	100	0	0	0	26	0	0
ligu	0	39.56043956	60.43956044	0	0	36	55	0
lila	100	0	0	0	1	0	0	0
lili	0	100	0	0	0	28	0	0
lill	7.692307692	84.61538462	7.692307692	0	2	22	2	0
lima	0	100	0	0	0	14	0	0
limb	0	92.30769231	7.692307692	0	0	12	1	0
lime	0	33.33333333	66.66666667	0	0	1	2	0
limi	1.668404588	40.1459854	56.725756	1.459854015	16	385	544	14
limo	4.166666667	95.83333333	0	0	5	115	0	0
limp	0	2.702702703	97.2972973	0	0	1	36	0
limu	0	0	100	0	0	0	1	0
lina	0	100	0	0	0	16	0	0
linc	0	100	0	0	0	24	0	0
lind	29.41176471	70.58823529	0	0	15	36	0	0
line	0.61500615	5.781057811	93.60393604	0	5	47	761	0
linf	0	81.57894737	18.42105263	0	0	31	7	0
ling	0.168350168	92.76094276	7.070707071	0	1	551	42	0
linn	0	100	0	0	0	5	0	0
lino	0	0	100	0	0	0	1	0
liof	0	100	0	0	0	3	0	0
lion	0	100	0	0	0	23	0	0
liot	0	100	0	0	0	6	0	0
lipa	0	16.66666667	83.33333333	0	0	1	5	0
lipi	0	66.66666667	33.33333333	0	0	8	4	0
lipo	0	91.66666667	8.333333333	0	0	11	1	0
lipp	0	100	0	0	0	43	0	0
lips	0	100	0	0	0	6	0	0
liqu	4.745762712	52.20338983	42.71186441	0.338983051	14	154	126	1
lire	0	100	0	0	0	1	0	0
liri	0	6.481481481	93.51851852	0	0	7	101	0
lisa	0	100	0	0	0	3	0	0
lisb	0	100	0	0	0	23	0	0
lisc	1.298701299	98.7012987	0	0	1	76	0	0
lise	0	100	0	0	0	3	0	0
liss	0	25	75	0	0	2	6	0
list	0	100	0	0	0	400	0	0
lita	0	100	0	0	0	10	0	0
lite	0	100	0	0	0	10	0	0
litf	0	100	0	0	0	2	0	0
liti	2.040816327	85.03401361	8.843537415	4.081632653	3	125	13	6
lito	0	97.72727273	2.272727273	0	0	43	1	0
litr	0	100	0	0	0	87	0	0
litt	0	41.66666667	58.33333333	0	0	10	14	0
litu	0	76.47058824	23.52941176	0	0	39	12	0
liut	0	100	0	0	0	5	0	0
liva	0	100	0	0	0	3	0	0
live	0	96.48173207	3.51826793	0	0	713	26	0
livi	0	71.42857143	28.57142857	0	0	45	18	0
livo	0	100	0	0	0	24	0	0
livr	0	100	0	0	0	7	0	0
lizi	0	100	0	0	0	1	0	0
lizz	0	98.07692308	1.923076923	0	0	51	1	0
lobb	0	100	0	0	0	33	0	0
lobe	0	100	0	0	0	4	0	0
lobo	0	100	0	0	0	1	0	0
loca	11.20584653	88.67235079	0.12180268	0	92	728	1	0
locc	0	100	0	0	0	2	0	0
loch	0	100	0	0	0	7	0	0
lock	0	100	0	0	0	1	0	0
loco	0	100	0	0	0	17	0	0
locr	0	69.23076923	30.76923077	0	0	9	4	0
locu	0	73.33333333	26.66666667	0	0	11	4	0
loda	0	93.75	6.25	0	0	15	1	0
lode	0	18.18181818	81.81818182	0	0	2	9	0
lodi	0	100	0	0	0	6	0	0
lodo	0	44.44444444	55.55555556	0	0	4	5	0
logg	0	100	0	0	0	48	0	0
logi	0	2.358490566	97.64150943	0	0	5	207	0
logo	0	65.30612245	32.65306122	2.040816327	0	32	16	1
logr	0	100	0	0	0	1	0	0
loig	0	100	0	0	0	1	0	0
loir	0	0	100	0	0	0	3	0
loli	0	100	0	0	0	8	0	0
loll	0	0	100	0	0	0	5	0
loma	0	100	0	0	0	10	0	0
lomb	0	99.72826087	0.27173913	0	0	367	1	0
lome	0	100	0	0	0	3	0	0
lona	0	100	0	0	0	3	0	0
lond	0	100	0	0	0	397	0	0
long	14.28571429	74.28571429	11.42857143	0	10	52	8	0
lont	0	99.20903955	0.790960452	0	0	878	7	0
lonz	0	100	0	0	0	1	0	0
lope	0	96.55172414	3.448275862	0	0	28	1	0
lopo	0	0	100	0	0	0	3	0
loqu	14.28571429	85.71428571	0	0	1	6	0	0
lora	0	100	0	0	0	1	0	0
lorc	20	80	0	0	1	4	0	0
lord	0	98	2	0	0	49	1	0
lore	0.262467192	99.73753281	0	0	1	380	0	0
lori	0	92.30769231	7.692307692	0	0	12	1	0
lorn	0	100	0	0	0	2	0	0
lors	0	100	0	0	0	1	0	0
loru	0	100	0	0	0	3	0	0
losa	0	100	0	0	0	11	0	0
losc	0	100	0	0	0	16	0	0
loss	0	100	0	0	0	1	0	0
losu	0	100	0	0	0	3	0	0
lota	0	100	0	0	0	1	0	0
loti	0	0	100	0	0	0	2	0
lott	1.785714286	95.17857143	3.035714286	0	10	533	17	0
lotu	0	100	0	0	0	15	0	0
loui	0	100	0	0	0	42	0	0
lova	0	100	0	0	0	5	0	0
love	0	100	0	0	0	1	0	0
lozi	0	100	0	0	0	8	0	0
lozz	0	100	0	0	0	6	0	0
ltal	0	100	0	0	0	2	0	0
lu'c	0	0	100	0	0	0	2	0
luan	0	100	0	0	0	3	0	0
lube	0	100	0	0	0	3	0	0
lubi	0	100	0	0	0	14	0	0
lubl	0	100	0	0	0	2	0	0
lubo	100	0	0	0	1	0	0	0
lubr	0	100	0	0	0	20	0	0
luca	0	100	0	0	0	24	0	0
lucc	0	78.1512605	21.00840336	0.840336134	0	93	25	1
luce	0	84.61538462	15.38461538	0	0	44	8	0
luch	0	100	0	0	0	11	0	0
luci	8.009153318	71.16704805	20.82379863	0	35	311	91	0
luco	50	50	0	0	1	1	0	0
lucr	0	100	0	0	0	26	0	0
lucu	0	100	0	0	0	3	0	0
ludi	0	11.11111111	88.88888889	0	0	1	8	0
ludo	0	100	0	0	0	37	0	0
luft	0	100	0	0	0	6	0	0
luga	0	100	0	0	0	14	0	0
lugl	0	100	0	0	0	432	0	0
lugo	0	100	0	0	0	2	0	0
lugu	0	8.333333333	91.66666667	0	0	1	11	0
luig	0	100	0	0	0	383	0	0
luin	0	71.42857143	28.57142857	0	0	5	2	0
luis	0	100	0	0	0	50	0	0
lull	0	100	0	0	0	7	0	0
luma	0	100	0	0	0	23	0	0
lume	0	75	25	0	0	3	1	0
lumi	10.75949367	89.24050633	0	0	17	141	0	0
luna	0	84.84848485	15.15151515	0	0	28	5	0
lund	0	100	0	0	0	2	0	0
lune	98.27586207	1.724137931	0	0	285	5	0	0
lung	0	98.97750511	1.022494888	0	0	2420	25	0
luni	0	100	0	0	0	5	0	0
luno	0	100	0	0	0	8	0	0
luog	0	100	0	0	0	743	0	0
luon	0	100	0	0	0	1	0	0
lupa	0	100	0	0	0	11	0	0
lupe	0	85.71428571	14.28571429	0	0	6	1	0
lupi	0	100	0	0	0	7	0	0
lupo	0	100	0	0	0	1	0	0
lupp	0	60	40	0	0	3	2	0
lupu	0	100	0	0	0	1	0	0
luri	0	25	75	0	0	1	3	0
lusi	0	95	5	0	0	38	2	0
luss	0.492610837	99.50738916	0	0	1	202	0	0
lust	0	97.77777778	2.222222222	0	0	44	1	0
lute	0	100	0	0	0	17	0	0
luth	0	100	0	0	0	10	0	0
luti	0	100	0	0	0	1	0	0
lutt	0	100	0	0	0	43	0	0
luxa	0	100	0	0	0	3	0	0
luxo	0	50	50	0	0	1	1	0
luzz	0	100	0	0	0	9	0	0
lycr	0	100	0	0	0	1	0	0
lydi	0	100	0	0	0	18	0	0
ma'x	0	0	100	0	0	0	2	0
mabe	75	25	0	0	3	1	0	0
mabi	0	0	100	0	0	0	1	0
maca	0	40.90909091	59.09090909	0	0	18	26	0
macc	3.87755102	23.97959184	72.04081633	0.102040816	38	235	706	1
macd	0	100	0	0	0	3	0	0
mace	0	89.65517241	10.34482759	0	0	130	15	0
mach	0	88.88888889	11.11111111	0	0	16	2	0
maci	1.19047619	85.71428571	13.0952381	0	1	72	11	0
maco	0	100	0	0	0	3	0	0
macr	13.79310345	44.82758621	41.37931034	0	4	13	12	0
macu	0	100	0	0	0	9	0	0
mada	39.65517241	60.34482759	0	0	46	70	0	0
madd	0	100	0	0	0	20	0	0
made	0	100	0	0	0	15	0	0
madi	0	25	75	0	0	1	3	0
mado	0	100	0	0	0	149	0	0
madr	8.123476848	91.87652315	0	0	100	1131	0	0
maes	7.875894988	92.12410501	0	0	33	386	0	0
mafa	0	100	0	0	0	21	0	0
maff	0	100	0	0	0	26	0	0
mafi	0	100	0	0	0	468	0	0
maga	1.393188854	98.60681115	0	0	9	637	0	0
magd	0	100	0	0	0	3	0	0
mage	0	100	0	0	0	50	0	0
magg	18.07432432	81.92567568	0	0	428	1940	0	0
magh	0	100	0	0	0	13	0	0
magi	1.661474559	82.34683281	15.99169263	0	16	793	154	0
magl	0	100	0	0	0	246	0	0
magm	0	84.61538462	15.38461538	0	0	11	2	0
magn	0.643086817	44.05144695	55.30546624	0	2	137	172	0
mago	3.571428571	96.42857143	0	0	1	27	0	0
magr	4.929577465	95.07042254	0	0	7	135	0	0
mahl	0	100	0	0	0	21	0	0
maia	0	100	0	0	0	60	0	0
maie	0	69.23076923	30.76923077	0	0	9	4	0
maim	0	0	100	0	0	0	2	0
main	0	73.68421053	26.31578947	0	0	14	5	0
maio	0	62.5	37.5	0	0	25	15	0
mair	0	100	0	0	0	1	0	0
mais	0	100	0	0	0	5	0	0
mait	0	100	0	0	0	1	0	0
maiu	0	5	95	0	0	1	19	0
maja	0	100	0	0	0	1	0	0
majo	0	100	0	0	0	3	0	0
maka	100	0	0	0	1	0	0	0
mala	1.500535906	97.21329046	1.286173633	0	14	907	12	0
malb	0	100	0	0	0	1	0	0
malc	0	100	0	0	0	58	0	0
mald	0	100	0	0	0	78	0	0
male	0	64.97890295	35.02109705	0	0	154	83	0
malf	0	100	0	0	0	202	0	0
malg	0	100	0	0	0	161	0	0
mali	4.150943396	78.49056604	17.35849057	0	11	208	46	0
mall	0	66.66666667	33.33333333	0	0	6	3	0
malm	0	100	0	0	0	14	0	0
maln	25	75	0	0	1	3	0	0
malo	3.448275862	96.55172414	0	0	1	28	0	0
malp	0	100	0	0	0	45	0	0
malr	0	100	0	0	0	4	0	0
mals	0	100	0	0	0	7	0	0
malt	0.909090909	98.18181818	0.909090909	0	1	108	1	0
malu	0	100	0	0	0	25	0	0
malv	5.952380952	91.66666667	2.380952381	0	5	77	2	0
maly	0	100	0	0	0	1	0	0
mamb	0	100	0	0	0	8	0	0
mame	0	100	0	0	0	3	0	0
mami	0	100	0	0	0	2	0	0
mamm	4.655172414	89.48275862	5.862068966	0	27	519	34	0
mamo	0	23.07692308	76.92307692	0	0	3	10	0
mana	2.252252252	9.90990991	87.83783784	0	5	22	195	0
manc	2.181097158	82.48512888	15.33377396	0	33	1248	232	0
mand	3.645200486	85.41919806	10.93560146	0	30	703	90	0
mane	0	93.63636364	6.363636364	0	0	103	7	0
manf	0	100	0	0	0	39	0	0
mang	3.786816269	88.35904628	7.854137447	0	27	630	56	0
manh	0	100	0	0	0	32	0	0
mani	0.900163666	88.95253682	10.06546645	0.081833061	11	1087	123	1
manl	0	100	0	0	0	10	0	0
mann	9.615384615	90.38461538	0	0	5	47	0	0
mano	6.024096386	81.92771084	12.04819277	0	20	272	40	0
manr	0	100	0	0	0	2	0	0
mans	0	97.36842105	2.631578947	0	0	37	1	0
mant	2.013422819	87.24832215	10.73825503	0	15	650	80	0
manu	1.219512195	84.14634146	14.63414634	0	3	207	36	0
manz	0	97.91666667	2.083333333	0	0	94	2	0
maoi	0	100	0	0	0	6	0	0
maom	0	100	0	0	0	11	0	0
mape	0	100	0	0	0	4	0	0
mapp	0	100	0	0	0	60	0	0
mapu	0	100	0	0	0	3	0	0
mara	3	96.5	0.5	0	6	193	1	0
marb	0	100	0	0	0	2	0	0
marc	0.849858357	98.44192635	0.708215297	0	12	1390	10	0
mare	0	100	0	0	0	190	0	0
marf	0	100	0	0	0	2	0	0
marg	12.33243968	52.54691689	35.12064343	0	46	196	131	0
mari	2.892713292	94.47088978	2.636396924	0	79	2580	72	0
marj	0	100	0	0	0	1	0	0
marl	13.51351351	86.48648649	0	0	5	32	0	0
marm	1.136363636	88.06818182	10.79545455	0	2	155	19	0
marn	0	100	0	0	0	4	0	0
maro	0	98.1595092	1.840490798	0	0	160	3	0
marp	0	100	0	0	0	6	0	0
marr	5.479452055	94.52054795	0	0	4	69	0	0
mars	0	100	0	0	0	85	0	0
mart	21.27236581	76.24254473	2.485089463	0	214	767	25	0
maru	0	100	0	0	0	16	0	0
marv	0	100	0	0	0	2	0	0
marx	0	100	0	0	0	34	0	0
mary	0	0	100	0	0	0	4	0
marz	0	100	0	0	0	386	0	0
masa	0	100	0	0	0	11	0	0
masc	0.78125	82.8125	15.9375	0.46875	5	530	102	3
mase	6.060606061	93.93939394	0	0	2	31	0	0
masi	0	100	0	0	0	23	0	0
masn	0	100	0	0	0	1	0	0
maso	0	100	0	0	0	25	0	0
mass	0.115874855	41.599073	58.28505214	0	2	718	1006	0
mast	0.64516129	92.25806452	6.451612903	0.64516129	1	143	10	1
masu	80	20	0	0	8	2	0	0
mata	2.5	97.5	0	0	2	78	0	0
mate	3.947368421	85.02024291	11.03238866	0	39	840	109	0
mati	0	100	0	0	0	51	0	0
mato	0	100	0	0	0	3	0	0
matr	0	98.12792512	1.872074883	0	0	629	12	0
matt	0.144822592	99.78276611	0.072411296	0	2	1378	1	0
matu	27.00729927	71.89781022	1.094890511	0	74	197	3	0
maur	0.267379679	99.73262032	0	0	1	373	0	0
maus	0	100	0	0	0	10	0	0
maxi	1.960784314	76.47058824	21.56862745	0	1	39	11	0
maye	0	100	0	0	0	7	0	0
maza	0	100	0	0	0	7	0	0
mazd	0	100	0	0	0	2	0	0
mazi	0	100	0	0	0	1	0	0
mazu	0	100	0	0	0	3	0	0
mazz	1.388888889	98.33333333	0.277777778	0	5	354	1	0
mcdo	0	100	0	0	0	7	0	0
me'c	0	100	0	0	0	1	0	0
me'd	0	100	0	0	0	2	0	0
me'n	0	0	100	0	0	0	1	0
me't	0	100	0	0	0	2	0	0
mean	0	100	0	0	0	10	0	0
meaz	0	100	0	0	0	1	0	0
mecc	0	60.59701493	39.40298507	0	0	203	132	0
mece	0	100	0	0	0	22	0	0
meci	81.81818182	18.18181818	0	0	9	2	0	0
meda	0	100	0	0	0	108	0	0
medd	0	100	0	0	0	5	0	0
